work_id,completion_date,disbursed_amount,has_evidence,raw_evidence_status
WS/MP18222/2025-2026/170716-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170715-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170717-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP883/2025-2026/155111-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP18222/2025-2026/170718-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170719-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170734-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP883/2025-2026/155015-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP18222/2025-2026/170771-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170772-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170773-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170774-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP883/2025-2026/155016-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP18222/2025-2026/170849-Street lights,31-Jul-2026,19850.0,True,Images
WS/MP18222/2025-2026/170850-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/170854-Street lights,31-Jul-2026,19850.0,True,Images
WS/MP883/2025-2026/155014-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP18222/2025-2026/170857-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP883/2025-2026/155118-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP18222/2025-2026/170858-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP883/2025-2026/155012-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP18222/2025-2026/170866-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP393/2025-2026/230424-Construction of bus-sheds or bus-stops,04-Oct-2025,600000.0,True,Images
WS/MP18222/2025-2026/169999-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP883/2025-2026/155115-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP883/2025-2026/155010-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP818/2025-2026/174346-Construction of rooms and halls in school and colleges,21-Jul-2026,477361.0,True,Images
WS/MP883/2025-2026/155013-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP883/2025-2026/155017-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP883/2025-2026/155011-Construction of water tanks,04-Oct-2025,322014.0,True,Images
WS/MP883/2025-2026/155113-Construction of water tanks,04-Oct-2025,322014.0,True,Images
"WS/MP18054/2025-2026/178417-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Nov-2025,100000.0,False,nan
WS/MP582/2024-2025/141893-Lighting of public spaces,22-Jan-2026,191980.0,True,Images
WS/MP18166/2025-2026/225532-Development of playground,01-Jan-2026,936452.0,False,nan
WS/MP18166/2025-2026/220778-Development of playground,13-Jan-2026,998437.0,False,nan
"WS/MP18199/2024-2025/136955-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Feb-2026,925886.0,False,nan
WS/MP18006/2024-2025/141947-Construction of water tanks,06-Oct-2025,3037130.0,True,Images
"WS/MP429/2025-2026/232072-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Jan-2026,449842.0,True,Images
WS/MP18311/2025-2026/219478-Development of public parks,21-Jan-2026,200000.0,False,nan
"WS/MP18324/2025-2026/215173-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Oct-2025,300000.0,False,nan
WS/MP18158/2025-2026/200748-Construction of community centers and community halls,13-Oct-2025,293410.0,True,Images
WS/MP347/2024-2025/166715-Street lights,06-Oct-2025,225138.0,True,Images
WS/MP021/2025-2026/196151-Purchase of furniture and fixtures for educational purposes,09-Oct-2025,247800.0,True,Images
WS/MP021/2025-2026/197608-Purchase of furniture and fixtures for educational purposes,09-Oct-2025,249924.0,True,Images
WS/MP618/2025-2026/212218-Construction of community centers and community halls,06-Oct-2025,375000.0,True,Images
WS/MP372/2025-2026/208091-Lighting of public spaces,06-Oct-2025,28000.0,True,Images
WS/MP372/2025-2026/208925-Lighting of public spaces,06-Oct-2025,28000.0,True,Images
"WS/MP18069/2025-2026/212336-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2026,350000.0,True,Images
WS/MP18168/2025-2026/234964-Construction of footpaths and pedestrian ways,19-Nov-2025,699859.0,False,nan
WS/MP18055/2025-2026/185582-Construction of footpaths and pedestrian ways,06-Oct-2025,200000.0,True,Images
WS/MP372/2025-2026/211309-Lighting of public spaces,06-Oct-2025,28000.0,True,Images
"WS/MP18055/2025-2026/176624-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,200000.0,True,Images
"WS/MP18192/2025-2026/229749-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
WS/MP761/2024-2025/139000-Construction of boundary walls of existing public and community buildings,06-Oct-2025,400000.0,False,nan
WS/MP18055/2025-2026/176618-Construction of boundary walls of existing public and community buildings,06-Oct-2025,200000.0,True,Images
"WS/MP18055/2025-2026/176596-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,200000.0,True,Images
WS/MP18338/2025-2026/179208-Construction of common work sheds/ common covered sitting area,06-Oct-2025,499338.0,True,Images
WS/MP18043/2025-2026/203624-Installation of multi-gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18043/2025-2026/203773-Installation of multi-gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18156/2025-2026/184803-Renovation of ponds and lakes,10-Feb-2026,200000.0,True,Images
WS/MP18043/2025-2026/203626-Installation of multi-gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18043/2025-2026/203623-Installation of multi-gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP380/2025-2026/192889-Street lights,13-Nov-2025,293025.0,True,Images
WS/MP18222/2025-2026/169998-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18043/2025-2026/203625-Installation of multi-gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18222/2025-2026/169997-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/169996-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/169994-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/169995-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18043/2025-2026/203774-Installation of multi-gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18137/2025-2026/162034-Construction of rooms and halls in school and colleges,30-Mar-2026,200000.0,True,Images
"WS/MP370/2025-2026/206337-Purchase of IT systems, including hardware and software for educational purposes",06-Oct-2025,480000.0,True,Images
WS/MP18032/2025-2026/192408-Installation of fixed garden gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP380/2025-2026/192890-Street lights,14-Nov-2025,293025.0,True,Images
WS/MP380/2025-2026/192913-Street lights,14-Nov-2025,199257.0,True,Images
"WS/MP18054/2025-2026/162822-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,200000.0,True,Images
WS/MP18032/2025-2026/192409-Installation of fixed garden gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP380/2025-2026/192908-Street lights,14-Nov-2025,199257.0,True,Images
"WS/MP18054/2025-2026/162787-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,100000.0,True,Images
WS/MP18157/2025-2026/172343-Street lights,14-Nov-2025,347460.0,True,Images
WS/MP18032/2025-2026/192425-Installation of fixed garden gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18222/2025-2026/169991-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18157/2025-2026/172345-Street lights,14-Nov-2025,196894.0,True,Images
WS/MP18222/2025-2026/169965-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/169964-Street lights,31-Jul-2026,19989.0,True,Images
WS/MP18222/2025-2026/169953-Street lights,31-Jul-2026,19989.0,True,Images
"WS/MP18214/2025-2026/191571-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,659313.0,True,Images
WS/MP18032/2025-2026/192426-Installation of fixed garden gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18032/2025-2026/192427-Installation of fixed garden gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP300/2024-2025/160269-Installing community drinking water plants,06-Oct-2025,100000.0,False,nan
WS/MP18037/2025-2026/173408-Construction of public libraries and reading rooms,02-Jan-2026,1496167.0,True,Images
WS/MP18043/2025-2026/203622-Installation of multi-gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP18032/2025-2026/192429-Installation of fixed garden gym equipment,06-Oct-2025,1499860.0,True,Images
WS/MP380/2025-2026/192891-Street lights,13-Nov-2025,140652.0,True,Images
WS/MP18157/2025-2026/172341-Street lights,13-Nov-2025,150566.0,True,Images
WS/MP18157/2025-2026/172344-Street lights,13-Nov-2025,393788.0,True,Images
WS/MP18157/2025-2026/188688-Street lights,13-Nov-2025,222699.0,True,Images
WS/MP18157/2025-2026/188689-Street lights,13-Nov-2025,164094.0,True,Images
WS/MP18157/2025-2026/188690-Street lights,13-Nov-2025,492282.0,True,Images
WS/MP18157/2025-2026/188691-Street lights,13-Nov-2025,281304.0,True,Images
WS/MP18157/2025-2026/188692-Street lights,13-Nov-2025,222699.0,True,Images
WS/MP18157/2025-2026/188693-Street lights,13-Nov-2025,164094.0,True,Images
WS/MP18166/2025-2026/225510-Construction of boundary walls of existing public and community buildings,01-Jan-2026,496300.0,False,nan
"WS/MP18166/2025-2026/225514-Construction of roads, link roads, pathways or any other road with or without drainage system",01-Jan-2026,595636.0,False,nan
WS/MP812/2025-2026/147500-Construction of buildings for community cultural activities,10-Apr-2026,1346452.0,True,Images
"WS/MP18160/2025-2026/191350-Purchase of smart boards, visual display units and projectors",09-Jan-2026,450000.0,True,Images
"WS/MP18160/2025-2026/192380-Purchase of smart boards, visual display units and projectors",09-Jan-2026,450000.0,True,Images
WS/MP18394/2024-2025/147460-Construction of water tanks,06-Oct-2025,1150000.0,True,Images
WS/MP18335/2025-2026/224549-Development of playfields and sports grounds,10-Mar-2026,998954.0,True,Images
WS/MP747/2025-2026/207543-Lighting of public spaces,06-Oct-2025,722960.0,True,Images
WS/MP716/2025-2026/230872-Establishing public lift irrigation projects,04-Jan-2026,99974.0,False,nan
WS/MP372/2025-2026/208926-Lighting of public spaces,06-Oct-2025,28000.0,True,Images
WS/MP18186/2025-2026/173215-Lighting of public spaces,06-Oct-2025,416996.0,False,nan
"WS/MP18232/2025-2026/207605-Construction of roads, link roads, pathways or any other road with or without drainage system",11-Nov-2025,1437761.0,True,Images
WS/MP372/2025-2026/208031-Lighting of public spaces,06-Oct-2025,28000.0,True,Images
WS/MP18377/2024-2025/161029-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,16-Dec-2025,348242.0,False,nan
"WS/MP574/2025-2026/185345-Construction of roads, link roads, pathways or any other road with or without drainage system",11-Nov-2025,500000.0,True,Images
WS/MP372/2025-2026/208019-Lighting of public spaces,06-Oct-2025,28000.0,True,Images
WS/MP18311/2025-2026/193272-Installation of fixed garden gym equipment,03-Mar-2026,300000.0,True,Images
"WS/MP18010/2025-2026/234908-Patrolling Vehicles to government institution for Public Conveniences, Safety and Security",25-Mar-2026,3656800.0,True,Images
WS/MP18178/2025-2026/225387-Purchase of furniture and fixtures for educational purposes,06-Oct-2025,626580.0,False,nan
WS/MP18178/2025-2026/225390-Purchase of furniture and fixtures for educational purposes,06-Oct-2025,835440.0,False,nan
WS/MP18107/2025-2026/231830-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
"WS/MP574/2025-2026/188460-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,300000.0,True,Images
WS/MP18178/2025-2026/225425-Purchase of furniture and fixtures for educational purposes,06-Oct-2025,626580.0,False,nan
WS/MP18107/2025-2026/231833-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231832-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231831-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231838-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231837-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231836-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231835-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231834-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP18107/2025-2026/231839-Purchase of mobile water tankers,03-Feb-2026,159200.0,False,nan
WS/MP300/2024-2025/160010-Installing community drinking water plants,08-Oct-2025,100000.0,True,Images
WS/MP18192/2025-2026/216153-Construction of boundary walls of existing public and community buildings,14-Oct-2025,499636.0,False,nan
WS/MP18187/2025-2026/222669-Construction of common work sheds/ common covered sitting area,06-Oct-2025,500000.0,True,Images
WS/MP18191/2025-2026/203801-Providing drains and gutters for public drainage,15-Oct-2025,499668.0,False,nan
WS/MP18187/2025-2026/222670-Construction of common work sheds/ common covered sitting area,06-Oct-2025,500000.0,True,Images
"WS/MP18111/2025-2026/187532-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Oct-2025,970977.0,False,nan
WS/MP18179/2025-2026/179460-Lighting of public spaces,08-Oct-2025,699000.0,True,Images
"WS/MP18111/2025-2026/187113-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,986385.0,True,Images
WS/MP585/2025-2026/182275-Purchase of hospital equipment,06-Oct-2025,4989860.0,True,Images
WS/MP728/2025-2026/206387-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,20-Mar-2026,498854.0,True,Images
"WS/MP18111/2025-2026/187101-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Oct-2025,970750.0,False,nan
WS/MP524/2025-2026/215306-Installing tube-wells and borewells,06-Oct-2025,186193.0,True,Images
WS/MP524/2025-2026/215307-Installing tube-wells and borewells,06-Oct-2025,188386.0,True,Images
WS/MP524/2025-2026/215304-Installing tube-wells and borewells,06-Oct-2025,165821.0,True,Images
WS/MP18336/2024-2025/147593-Construction of additional rooms and halls in the existing public and community building,03-Feb-2026,500000.0,True,Images
WS/MP18336/2024-2025/147594-Construction of common work sheds/ common covered sitting area,13-Feb-2026,784556.0,False,nan
WS/MP18200/2025-2026/228662-Setting up public non-conventional energy plants,28-Jul-2026,5909750.0,True,Images
"WS/MP18167/2025-2026/207686-Construction of roads, link roads, pathways or any other road with or without drainage system",09-Apr-2026,394166.0,False,nan
WS/MP18138/2025-2026/217284-Development of playground,09-Mar-2026,500000.0,False,nan
WS/MP18138/2025-2026/217286-Construction of rooms and halls in school and colleges,27-Mar-2026,1500000.0,False,nan
"WS/MP18173/2025-2026/211122-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,199960.0,True,Images
WS/MP18095/2025-2026/139280-Purchase of vans and buses for educational institutions,08-Oct-2025,2222622.0,False,nan
"WS/MP575/2024-2025/163236-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,250000.0,True,Images
"WS/MP575/2024-2025/163235-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,250000.0,True,Images
WS/MP568/2025-2026/164590-Purchase of books and periodicals for libraries/digitization of library books,12-Dec-2025,100000.0,True,Images
"WS/MP18173/2025-2026/211130-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Oct-2025,199920.0,True,Images
WS/MP18180/2025-2026/184782-Purchase of hospital equipment,07-Oct-2025,2560740.0,True,Images
WS/MP18386/2025-2026/210954-Establishing public ground water recharging facilities,07-Oct-2025,500000.0,True,Images
WS/MP761/2025-2026/170540-Construction of community centers and community halls,07-Oct-2025,495000.0,False,nan
WS/MP568/2025-2026/164591-Purchase of books and periodicals for libraries/digitization of library books,14-Dec-2025,100000.0,True,Images
"WS/MP18386/2025-2026/210955-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,500000.0,True,Images
WS/MP761/2025-2026/226575-Providing CCTV camera system for security of public areas,07-Oct-2025,296474.0,False,nan
WS/MP550/2025-2026/188226-Construction of buildings for community cultural activities,07-Oct-2025,997670.0,True,Images
WS/MP585/2025-2026/193704-Construction of boundary walls of existing public and community buildings,06-Nov-2025,399907.0,True,Images
WS/MP568/2025-2026/164606-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
"WS/MP18014/2024-2025/167463-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,499759.0,True,Images
WS/MP18169/2025-2026/187596-Construction of footpaths and pedestrian ways,17-Jan-2026,971117.0,True,Images
"WS/MP588/2025-2026/202421-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Oct-2025,299703.0,True,Images
WS/MP568/2025-2026/164592-Purchase of books and periodicals for libraries/digitization of library books,14-Dec-2025,100000.0,True,Images
"WS/MP323/2025-2026/217155-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,399745.0,True,Images
"WS/MP508/2025-2026/202680-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Oct-2025,700000.0,False,nan
"WS/MP435/2025-2026/227363-Construction of roads, link roads, pathways or any other road with or without drainage system",03-Apr-2026,713300.0,False,nan
WS/MP18185/2025-2026/195493-Construction of additional rooms and halls in the existing public and community building,07-Oct-2025,1148264.0,True,Images
"WS/MP508/2025-2026/202687-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Oct-2025,500000.0,False,nan
"WS/MP18192/2025-2026/229748-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP574/2025-2026/180184-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Jan-2026,300000.0,True,Images
"WS/MP18192/2025-2026/229745-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP18192/2025-2026/230728-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP18192/2025-2026/229747-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP18192/2025-2026/229746-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP18192/2025-2026/230726-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP18192/2025-2026/230729-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP18192/2025-2026/230727-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",07-Oct-2025,139090.0,False,nan
"WS/MP574/2025-2026/188413-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Jan-2026,200000.0,True,Images
WS/MP18178/2025-2026/202147-Purchase of furniture and fixtures for educational purposes,10-Oct-2025,626580.0,False,nan
WS/MP18178/2025-2026/202149-Purchase of furniture and fixtures for educational purposes,10-Oct-2025,626580.0,False,nan
WS/MP18178/2025-2026/202152-Purchase of furniture and fixtures for educational purposes,10-Oct-2025,626580.0,False,nan
WS/MP18178/2025-2026/202153-Purchase of furniture and fixtures for educational purposes,10-Oct-2025,626580.0,False,nan
WS/MP18178/2025-2026/202154-Purchase of furniture and fixtures for educational purposes,10-Oct-2025,626580.0,False,nan
WS/MP18178/2025-2026/202159-Purchase of furniture and fixtures for educational purposes,10-Oct-2025,626580.0,False,nan
"WS/MP574/2025-2026/180183-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",08-Jan-2026,500000.0,True,Images
"WS/MP18323/2025-2026/167414-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,996732.0,True,Images
"WS/MP18323/2025-2026/167436-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,994329.0,True,Images
"WS/MP18039/2025-2026/205172-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jan-2026,997054.0,True,Images
"WS/MP18055/2025-2026/176626-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Oct-2025,200000.0,True,Images
WS/MP18100/2025-2026/180526-Purchase of mobile water tankers,17-Feb-2026,125000.0,True,Images
WS/MP18396/2025-2026/153050-Lighting of public spaces,18-Aug-2026,1997268.0,True,Images
WS/MP18129/2025-2026/186068-Providing drains and gutters for public drainage,07-Oct-2025,999992.0,True,Images
"WS/MP18199/2025-2026/178529-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Feb-2026,251067.0,False,nan
WS/MP582/2024-2025/137316-Purchase of mobile water tankers,04-Dec-2025,259070.0,True,Images
WS/MP582/2024-2025/137318-Purchase of mobile water tankers,04-Dec-2025,259070.0,True,Images
"WS/MP18199/2024-2025/161530-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Feb-2026,1158962.0,False,nan
WS/MP347/2024-2025/178069-Street lights,08-Oct-2025,225138.0,True,Images
"WS/MP18394/2025-2026/213213-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Oct-2025,572000.0,True,Images
WS/MP568/2025-2026/164596-Purchase of books and periodicals for libraries/digitization of library books,14-Dec-2025,100000.0,True,Images
WS/MP347/2024-2025/178068-Street lights,08-Oct-2025,225138.0,True,Images
WS/MP568/2025-2026/164595-Purchase of books and periodicals for libraries/digitization of library books,14-Dec-2025,100000.0,True,Images
WS/MP568/2025-2026/164593-Purchase of books and periodicals for libraries/digitization of library books,15-Dec-2025,100000.0,True,Images
WS/MP568/2025-2026/164594-Purchase of books and periodicals for libraries/digitization of library books,15-Dec-2025,100000.0,True,Images
WS/MP568/2025-2026/164603-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
WS/MP568/2025-2026/164589-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
"WS/MP18324/2024-2025/164749-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Oct-2025,300000.0,True,Images
WS/MP429/2025-2026/232078-Construction of rooms and halls in school and colleges,09-Dec-2025,500000.0,True,Images
WS/MP18152/2025-2026/218977-Installation of fixed garden gym equipment,09-Dec-2025,300000.0,False,nan
"WS/MP18359/2025-2026/209353-Construction of roads, link roads, pathways or any other road with or without drainage system",17-Jan-2026,741384.0,True,Images
"WS/MP18188/2025-2026/150032-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Oct-2025,499192.0,True,Images
WS/MP18188/2025-2026/158982-Providing drains and gutters for public drainage,08-Oct-2025,489380.0,True,Images
"WS/MP18220/2025-2026/227322-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Oct-2025,1200331.0,False,nan
WS/MP429/2025-2026/232077-Construction of rooms and halls in school and colleges,11-Nov-2025,400000.0,True,Images
"WS/MP18220/2025-2026/224559-Construction of roads, link roads, pathways or any other road with or without drainage system",23-Jan-2026,1275275.0,False,nan
WS/MP568/2025-2026/164599-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
WS/MP18394/2025-2026/190682-Lighting of public spaces,08-Oct-2025,310000.0,True,Images
WS/MP568/2025-2026/164602-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
"WS/MP18220/2025-2026/227260-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Nov-2025,1543065.0,False,nan
WS/MP568/2025-2026/164597-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
WS/MP568/2025-2026/164600-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
"WS/MP18220/2025-2026/224561-Construction of roads, link roads, pathways or any other road with or without drainage system",23-Jan-2026,958436.0,False,nan
"WS/MP313/2025-2026/225924-Construction of roads, link roads, pathways or any other road with or without drainage system",09-Oct-2025,1000000.0,True,Images
"WS/MP18321/2025-2026/203314-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Nov-2025,100000.0,True,Images
WS/MP18177/2025-2026/216387-Construction of community centers and community halls,08-Oct-2025,1000000.0,True,Images
WS/MP18152/2025-2026/218972-Street lights,09-Dec-2025,200000.0,False,nan
"WS/MP351/2025-2026/141862-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Oct-2025,497201.0,True,Images
"WS/MP18313/2025-2026/208220-Construction of roads, link roads, pathways or any other road with or without drainage system",30-Jul-2026,693842.0,True,Images
WS/MP017/2025-2026/160058-Construction of boundary walls of existing public and community buildings,08-Oct-2025,649986.0,False,nan
"WS/MP18069/2025-2026/171765-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",19-Mar-2026,149589.0,True,Images
WS/MP18311/2025-2026/219431-Installation of fixed garden gym equipment,08-Oct-2025,300000.0,True,Images
"WS/MP18069/2025-2026/171766-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",18-Oct-2025,150000.0,True,Images
"WS/MP323/2025-2026/200898-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Oct-2025,394669.0,True,Images
WS/MP18272/2025-2026/143426-Construction of boundary walls of existing public and community buildings,24-Jul-2026,2942147.0,True,Images
WS/MP568/2025-2026/164601-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
WS/MP568/2025-2026/164598-Purchase of books and periodicals for libraries/digitization of library books,07-Feb-2026,100000.0,True,Images
WS/MP18350/2025-2026/207394-Lighting of public spaces,08-Oct-2025,168300.0,True,Images
"WS/MP18039/2025-2026/152025-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jan-2026,998059.0,True,Images
WS/MP747/2024-2025/136648-Construction of community centers and community halls,08-Oct-2025,2494342.0,True,Images
WS/MP18260/2025-2026/199622-Installing tube-wells and borewells,08-Oct-2025,302500.0,True,Images
WS/MP18179/2025-2026/179461-Lighting of public spaces,08-Oct-2025,699000.0,True,Images
"WS/MP18043/2024-2025/185847-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Oct-2025,692951.0,False,nan
"WS/MP337/2025-2026/159919-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Oct-2025,427352.0,True,Images
WS/MP18179/2025-2026/179462-Lighting of public spaces,08-Oct-2025,700000.0,True,Images
WS/MP18179/2025-2026/179463-Lighting of public spaces,08-Oct-2025,700000.0,True,Images
"WS/MP360/2025-2026/206920-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",14-Nov-2025,1000000.0,True,Images
WS/MP18156/2025-2026/183667-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,12-Jan-2026,400000.0,True,Images
WS/MP18260/2025-2026/199623-Installing tube-wells and borewells,08-Oct-2025,307000.0,True,Images
WS/MP18166/2025-2026/220764-Development of playground,29-Mar-2026,499808.0,False,nan
WS/MP18114/2025-2026/157440-Construction of community centers and community halls,08-Oct-2025,999084.0,True,Images
WS/MP640/2025-2026/175476-Construction of culverts and bridges,21-Mar-2026,500000.0,True,Images
WS/MP18350/2025-2026/207398-Lighting of public spaces,08-Oct-2025,168300.0,True,Images
"WS/MP825/2025-2026/217528-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Oct-2025,697690.0,True,Images
WS/MP743/2025-2026/230514-Purchase of training equipment,08-Oct-2025,625000.0,True,Images
WS/MP743/2025-2026/230517-Purchase of training equipment,08-Oct-2025,625000.0,True,Images
