transaction_id,canonical_work_id,official_work_id,parliament,source_dataset,source_row_id,vendor_name,ida_agency,work_status,transaction_amount,transaction_date,state,constituency,mp_name
TX_RA_012920,CW_RA_EXP_012920,WS/MP18364/2025-2026/190517,rajya_sabha,expenditure,12919,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,80000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012921,CW_RA_EXP_012921,WS/MP18364/2025-2026/190518,rajya_sabha,expenditure,12920,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,80000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012922,CW_RA_EXP_012922,WS/MP18364/2025-2026/172647,rajya_sabha,expenditure,12921,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,750000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012923,CW_RA_EXP_012923,WS/MP18364/2025-2026/200413,rajya_sabha,expenditure,12922,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,1050000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012924,CW_RA_EXP_012924,WS/MP18364/2025-2026/200423,rajya_sabha,expenditure,12923,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,75000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012925,CW_RA_EXP_012925,WS/MP18364/2025-2026/190521,rajya_sabha,expenditure,12924,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,80000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012926,CW_RA_EXP_012926,WS/MP18364/2025-2026/195531,rajya_sabha,expenditure,12925,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,450000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012927,CW_RA_EXP_012927,WS/MP18364/2025-2026/190518,rajya_sabha,expenditure,12926,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,240000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012928,CW_RA_EXP_012928,WS/MP18364/2025-2026/190530,rajya_sabha,expenditure,12927,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,240000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012929,CW_RA_EXP_012929,WS/MP18364/2025-2026/190517,rajya_sabha,expenditure,12928,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,240000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012930,CW_RA_EXP_012930,WS/MP18364/2025-2026/190512,rajya_sabha,expenditure,12929,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,262500.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012931,CW_RA_EXP_012931,WS/MP18364/2025-2026/190509,rajya_sabha,expenditure,12930,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,187500.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012932,CW_RA_EXP_012932,WS/MP18364/2025-2026/178645,rajya_sabha,expenditure,12931,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,225000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012933,CW_RA_EXP_012933,WS/MP18364/2025-2026/190521,rajya_sabha,expenditure,12932,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,240000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012934,CW_RA_EXP_012934,WS/MP18364/2025-2026/190520,rajya_sabha,expenditure,12933,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,240000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012935,CW_RA_EXP_012935,WS/MP18364/2025-2026/229949,rajya_sabha,expenditure,12934,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,375000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012936,CW_RA_EXP_012936,WS/MP18364/2025-2026/229951,rajya_sabha,expenditure,12935,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,375000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012937,CW_RA_EXP_012937,WS/MP18364/2025-2026/200415,rajya_sabha,expenditure,12936,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,600000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012938,CW_RA_EXP_012938,WS/MP18364/2025-2026/229949,rajya_sabha,expenditure,12937,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,125000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012939,CW_RA_EXP_012939,WS/MP18364/2025-2026/200419,rajya_sabha,expenditure,12938,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,356250.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012940,CW_RA_EXP_012940,WS/MP18364/2025-2026/166584,rajya_sabha,expenditure,12939,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,75000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012941,CW_RA_EXP_012941,WS/MP18364/2025-2026/229951,rajya_sabha,expenditure,12940,Chairman Nirmithi Kendra Bagalkot,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Payment Success,125000.0,,Karnataka,,Narayanasa K. Bhandage (2024-30) (2024-2030)
TX_RA_012942,CW_RA_EXP_012942,WS/MP187/2023-2024/1200,rajya_sabha,expenditure,12941,Sainik Veer Abdul Hameed Manav Kalyan Samiti,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Payment Success,149999.0,,Uttar Pradesh,,Javed Ali Khan (2022-28) (2022-2028)
TX_RA_012943,CW_RA_EXP_012943,WS/MP187/2023-2024/1200,rajya_sabha,expenditure,12942,Sainik Veer Abdul Hameed Manav Kalyan Samiti,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Payment Success,71961.0,,Uttar Pradesh,,Javed Ali Khan (2022-28) (2022-2028)
TX_RA_012944,CW_RA_EXP_012944,WS/MP099/2024-2025/133007,rajya_sabha,expenditure,12943,Headmaster,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Payment Success,22830.0,,Kerala,,John Brittas (2021-27) (2021-2027)
TX_RA_012945,CW_RA_EXP_012945,WS/MP147/2024-2025/98066,rajya_sabha,expenditure,12944,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,152380.0,,Rajasthan,,Pramod Tiwari (2022-28) (2022-2028)
TX_RA_012946,CW_RA_EXP_012946,WS/MP146/2024-2025/12655,rajya_sabha,expenditure,12945,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,148380.0,,Rajasthan,,Mukul Wasnik (2022-28) (2022-2028)
TX_RA_012947,CW_RA_EXP_012947,WS/MP147/2024-2025/98066,rajya_sabha,expenditure,12946,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,184380.0,,Rajasthan,,Pramod Tiwari (2022-28) (2022-2028)
TX_RA_012948,CW_RA_EXP_012948,WS/MP146/2024-2025/12655,rajya_sabha,expenditure,12947,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,98430.0,,Rajasthan,,Mukul Wasnik (2022-28) (2022-2028)
TX_RA_012949,CW_RA_EXP_012949,WS/MP147/2024-2025/98066,rajya_sabha,expenditure,12948,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,60423.0,,Rajasthan,,Pramod Tiwari (2022-28) (2022-2028)
TX_RA_012950,CW_RA_EXP_012950,WS/MP146/2024-2025/12655,rajya_sabha,expenditure,12949,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,750000.0,,Rajasthan,,Mukul Wasnik (2022-28) (2022-2028)
TX_RA_012951,CW_RA_EXP_012951,WS/MP147/2024-2025/98066,rajya_sabha,expenditure,12950,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,576000.0,,Rajasthan,,Pramod Tiwari (2022-28) (2022-2028)
TX_RA_012952,CW_RA_EXP_012952,WS/MP147/2024-2025/98066,rajya_sabha,expenditure,12951,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,25183.0,,Rajasthan,,Pramod Tiwari (2022-28) (2022-2028)
TX_RA_012953,CW_RA_EXP_012953,WS/MP146/2024-2025/12655,rajya_sabha,expenditure,12952,Shankar Lal,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Payment Success,2580.0,,Rajasthan,,Mukul Wasnik (2022-28) (2022-2028)
TX_RA_012954,CW_RA_EXP_012954,WS/MP108/2024-2025/135224,rajya_sabha,expenditure,12953,Seva Traders,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Payment Success,51480.0,,Maharashtra,,Anil Sukhdeorao Bonde (2022-28) (2022-2028)
TX_RA_012955,CW_RA_EXP_012955,WS/MP145/2024-2025/30684,rajya_sabha,expenditure,12954,Minesh Borwell Electric Construction,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),Payment Success,449301.0,,Rajasthan,,Ghanshyam Tiwari (2022-28) (2022-2028)
TX_RA_012956,CW_RA_EXP_012956,WS/MP18304/2025-2026/179215,rajya_sabha,expenditure,12955,Gram Panchayat Dharech,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),Payment Success,150000.0,,Himachal Pradesh,,Harsh Mahajan (2024-30) (2024-2030)
TX_RA_012957,CW_RA_EXP_012957,WS/MP145/2024-2025/30684,rajya_sabha,expenditure,12956,Aen Jvvnl Rajgarh,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),Payment Success,105080.0,,Rajasthan,,Ghanshyam Tiwari (2022-28) (2022-2028)
TX_RA_012958,CW_RA_EXP_012958,WS/MP138/2025-2026/211086,rajya_sabha,expenditure,12957,Sabita Manjari Das,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Payment Success,500000.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_012959,CW_RA_EXP_012959,WS/MP138/2025-2026/214927,rajya_sabha,expenditure,12958,Sabita Manjari Das,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Payment Success,200000.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_012960,CW_RA_EXP_012960,WS/MP138/2025-2026/211087,rajya_sabha,expenditure,12959,Sabita Manjari Das,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Payment Success,500000.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_012961,CW_RA_EXP_012961,WS/MP138/2025-2026/207284,rajya_sabha,expenditure,12960,Sabita Manjari Das,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Payment Success,500000.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_012962,CW_RA_EXP_012962,WS/MP138/2025-2026/211085,rajya_sabha,expenditure,12961,Sabita Manjari Das,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Payment Success,500000.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_012963,CW_RA_EXP_012963,WS/MP138/2025-2026/211084,rajya_sabha,expenditure,12962,Sabita Manjari Das,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Payment Success,500000.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_012964,CW_RA_EXP_012964,WS/MP138/2025-2026/214926,rajya_sabha,expenditure,12963,Sabita Manjari Das,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Payment Success,300000.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_012965,CW_RA_EXP_012965,WS/MP189/2024-2025/87787,rajya_sabha,expenditure,12964,Mahendra Kumar,BASTI(DISTRICT MAGISTRATE BASTI_IDA),Payment Success,374886.0,,Uttar Pradesh,,Kapil Sibal (2022-28) (2022-2028)
TX_RA_012966,CW_RA_EXP_012966,WS/MP189/2024-2025/87787,rajya_sabha,expenditure,12965,Mahendra Kumar,BASTI(DISTRICT MAGISTRATE BASTI_IDA),Payment Success,125000.0,,Uttar Pradesh,,Kapil Sibal (2022-28) (2022-2028)
TX_RA_012967,CW_RA_EXP_012967,WS/MP233/2024-2025/133824,rajya_sabha,expenditure,12966,Chenirao,WOKHA(Deputy Commissioner Wokha_IDA),Payment Success,400000.0,,Nagaland,,S. Phangnon Konyak (2022-28) (2022-2028)
TX_RA_012968,CW_RA_EXP_012968,WS/MP233/2024-2025/133824,rajya_sabha,expenditure,12967,Chenirao,WOKHA(Deputy Commissioner Wokha_IDA),Payment Success,600000.0,,Nagaland,,S. Phangnon Konyak (2022-28) (2022-2028)
TX_RA_012969,CW_RA_EXP_012969,WS/MP233/2024-2025/133815,rajya_sabha,expenditure,12968,Yibomo Lotha,WOKHA(Deputy Commissioner Wokha_IDA),Payment Success,1000000.0,,Nagaland,,S. Phangnon Konyak (2022-28) (2022-2028)
TX_RA_012970,CW_RA_EXP_012970,WS/MP233/2024-2025/133815,rajya_sabha,expenditure,12969,Yibomo Lotha,WOKHA(Deputy Commissioner Wokha_IDA),Payment Success,1500000.0,,Nagaland,,S. Phangnon Konyak (2022-28) (2022-2028)
TX_RA_012971,CW_RA_EXP_012971,WS/MP18284/2026-2027/257571,rajya_sabha,expenditure,12970,Sarpanch Gram Panchayat Satau,GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),Payment Success,500000.0,,Madhya Pradesh,,Ashok Singh (2024-30) (2024-2030)
TX_RA_012972,CW_RA_EXP_012972,WS/MP18295/2025-2026/193113,rajya_sabha,expenditure,12971,M S Raghunathram Hanumanram,Balotra(DISTRICT COLLECTOR Balotra_IDA),Payment Success,299632.0,,Rajasthan,,Sonia Gandhi (2024-30) (2024-2030)
TX_RA_012973,CW_RA_EXP_012973,WS/MP18295/2024-2025/174515,rajya_sabha,expenditure,12972,M S Raghunathram Hanumanram,Balotra(DISTRICT COLLECTOR Balotra_IDA),Payment Success,200000.0,,Rajasthan,,Sonia Gandhi (2024-30) (2024-2030)
TX_RA_012974,CW_RA_EXP_012974,WS/MP148/2024-2025/137159,rajya_sabha,expenditure,12973,M S Raghunathram Hanumanram,Balotra(DISTRICT COLLECTOR Balotra_IDA),Payment Success,1200000.0,,Rajasthan,,Randeep Singh Surjewala (2022-28) (2022-2028)
TX_RA_012975,CW_RA_EXP_012975,WS/MP18295/2025-2026/193113,rajya_sabha,expenditure,12974,M S Raghunathram Hanumanram,Balotra(DISTRICT COLLECTOR Balotra_IDA),Payment Success,1200000.0,,Rajasthan,,Sonia Gandhi (2024-30) (2024-2030)
TX_RA_012976,CW_RA_EXP_012976,WS/MP18295/2024-2025/174515,rajya_sabha,expenditure,12975,M S Raghunathram Hanumanram,Balotra(DISTRICT COLLECTOR Balotra_IDA),Payment Success,800000.0,,Rajasthan,,Sonia Gandhi (2024-30) (2024-2030)
TX_RA_012977,CW_RA_EXP_012977,WS/MP148/2024-2025/137159,rajya_sabha,expenditure,12976,M S Raghunathram Hanumanram,Balotra(DISTRICT COLLECTOR Balotra_IDA),Payment Success,300000.0,,Rajasthan,,Randeep Singh Surjewala (2022-28) (2022-2028)
TX_RA_012978,CW_RA_EXP_012978,WS/MP001/2023-2024/82807,rajya_sabha,expenditure,12977,Sima Devi,LAKHISARAI(District Planning Officer Lakhisarai_IDA),Payment Success,396136.0,,Bihar,,Shambhu Sharan Patel (2022-28) (2022-2028)
TX_RA_012979,CW_RA_EXP_012979,WS/MP18288/2025-2026/208518,rajya_sabha,expenditure,12978,Shaniyada Gram Panchayat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),Payment Success,500000.0,,Gujarat,,Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)
TX_RA_012980,CW_RA_EXP_012980,WS/MP18288/2025-2026/238599,rajya_sabha,expenditure,12979,Kantaveda Gram Panchayat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),Payment Success,200000.0,,Gujarat,,Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)
TX_RA_012981,CW_RA_EXP_012981,WS/MP18297/2025-2026/208308,rajya_sabha,expenditure,12980,Gp Binpura,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Payment Success,500000.0,,Madhya Pradesh,,Balyogi Umeshnath (2024-30) (2024-2030)
TX_RA_012982,CW_RA_EXP_012982,WS/MP18297/2025-2026/208308,rajya_sabha,expenditure,12981,Gp Binpura,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Payment Success,500000.0,,Madhya Pradesh,,Balyogi Umeshnath (2024-30) (2024-2030)
TX_RA_012983,CW_RA_EXP_012983,WS/MP192/2025-2026/204805,rajya_sabha,expenditure,12982,R G Suppliers,BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA),Payment Success,841491.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012984,CW_RA_EXP_012984,WS/MP192/2025-2026/204807,rajya_sabha,expenditure,12983,R G Suppliers,BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA),Payment Success,659738.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012985,CW_RA_EXP_012985,WS/MP192/2025-2026/204810,rajya_sabha,expenditure,12984,R G Suppliers,BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA),Payment Success,659738.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012986,CW_RA_EXP_012986,WS/MP192/2025-2026/204809,rajya_sabha,expenditure,12985,R G Suppliers,BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA),Payment Success,659738.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012987,CW_RA_EXP_012987,WS/MP192/2025-2026/204806,rajya_sabha,expenditure,12986,R G Suppliers,BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA),Payment Success,841491.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012988,CW_RA_EXP_012988,WS/MP192/2025-2026/227713,rajya_sabha,expenditure,12987,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,52114.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012989,CW_RA_EXP_012989,WS/MP192/2025-2026/227714,rajya_sabha,expenditure,12988,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,52114.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012990,CW_RA_EXP_012990,WS/MP192/2025-2026/227715,rajya_sabha,expenditure,12989,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,52114.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012991,CW_RA_EXP_012991,WS/MP192/2025-2026/227716,rajya_sabha,expenditure,12990,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,52114.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012992,CW_RA_EXP_012992,WS/MP192/2025-2026/227717,rajya_sabha,expenditure,12991,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,202450.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012993,CW_RA_EXP_012993,WS/MP192/2025-2026/227713,rajya_sabha,expenditure,12992,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,144086.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012994,CW_RA_EXP_012994,WS/MP192/2025-2026/227714,rajya_sabha,expenditure,12993,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,144086.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012995,CW_RA_EXP_012995,WS/MP192/2025-2026/227715,rajya_sabha,expenditure,12994,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,144086.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012996,CW_RA_EXP_012996,WS/MP192/2025-2026/227716,rajya_sabha,expenditure,12995,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,144086.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012997,CW_RA_EXP_012997,WS/MP192/2025-2026/227717,rajya_sabha,expenditure,12996,R G Suppliers,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Payment Success,329949.0,,Uttar Pradesh,,Surendra Singh Nagar (2022-28) (2022-2028)
TX_RA_012998,CW_RA_EXP_012998,WS/MP18292/2026-2027/243698,rajya_sabha,expenditure,12997,B B Construction,NANDED(DISTRICT COLLECTOR NANDED_IDA),Payment Success,491422.0,,Maharashtra,,Ajeet Madhavrao Gopchade (2024-30) (2024-2030)
TX_RA_012999,CW_RA_EXP_012999,WS/MP18292/2026-2027/243663,rajya_sabha,expenditure,12998,B B Construction,NANDED(DISTRICT COLLECTOR NANDED_IDA),Payment Success,998496.0,,Maharashtra,,Ajeet Madhavrao Gopchade (2024-30) (2024-2030)
TX_RA_013000,CW_RA_EXP_013000,WS/MP18292/2025-2026/167191,rajya_sabha,expenditure,12999,Gurukrupa Construction,NANDED(DISTRICT COLLECTOR NANDED_IDA),Payment Success,997189.0,,Maharashtra,,Ajeet Madhavrao Gopchade (2024-30) (2024-2030)
TX_RA_013001,CW_RA_EXP_013001,WS/MP18292/2025-2026/167194,rajya_sabha,expenditure,13000,Gurukrupa Construction,NANDED(DISTRICT COLLECTOR NANDED_IDA),Payment Success,997420.0,,Maharashtra,,Ajeet Madhavrao Gopchade (2024-30) (2024-2030)
TX_RA_013002,CW_RA_EXP_013002,WS/MP138/2023-2024/113791,rajya_sabha,expenditure,13001,Bdo Tangichoudwar Misc,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Payment Success,5584.0,,Odisha,,Sulata Deo (2022-28) (2022-2028)
TX_RA_013003,CW_RA_EXP_013003,WS/MP850/2023-2024/107468,rajya_sabha,expenditure,13002,Prashant Kumar Bisht,CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),Payment Success,235716.0,,Uttarakhand,,Naresh Bansal (2020-26) (2020-2026)
TX_RA_013004,CW_RA_EXP_013004,WS/MP850/2023-2024/107469,rajya_sabha,expenditure,13003,Prashant Kumar Bisht,CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),Payment Success,238221.0,,Uttarakhand,,Naresh Bansal (2020-26) (2020-2026)
TX_RA_013005,CW_RA_EXP_013005,WS/MP081/2023-2024/1811,rajya_sabha,expenditure,13004,Noor Construction,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Payment Success,500000.0,,Jharkhand,,Aditya Prasad (2022-28) (2022-2028)
TX_RA_013006,CW_RA_EXP_013006,WS/MP081/2023-2024/1811,rajya_sabha,expenditure,13005,Noor Construction,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Payment Success,200000.0,,Jharkhand,,Aditya Prasad (2022-28) (2022-2028)
TX_RA_013007,CW_RA_EXP_013007,WS/MP131/2023-2024/75427,rajya_sabha,expenditure,13006,Gouranga Ch Sitha,PURI(DISTRICT COLLECTOR PURI_IDA),Payment Success,443651.0,,Odisha,,Sasmit Patra (2022-28) (2022-2028)
TX_RA_013008,CW_RA_EXP_013008,WS/MP131/2023-2024/75427,rajya_sabha,expenditure,13007,Tahasildar Nimapara,PURI(DISTRICT COLLECTOR PURI_IDA),Payment Success,16495.0,,Odisha,,Sasmit Patra (2022-28) (2022-2028)
TX_RA_013009,CW_RA_EXP_013009,WS/MP839/2023-2024/53096,rajya_sabha,expenditure,13008,Madan Singh,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),Payment Success,442318.0,,Jammu and Kashmir,,Gulam Ali (2022-28) (2022-2028)
TX_RA_013010,CW_RA_EXP_013010,WS/MP844/2023-2024/74812,rajya_sabha,expenditure,13009,Ss Building Material Patiala,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Payment Success,18100.0,,Punjab,,Vikramjit Singh Sahney (2022-28) (2022-2028)
TX_RA_013011,CW_RA_EXP_013011,WS/MP844/2023-2024/74812,rajya_sabha,expenditure,13010,Ss Building Material Patiala,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Payment Success,8800.0,,Punjab,,Vikramjit Singh Sahney (2022-28) (2022-2028)
TX_RA_013012,CW_RA_EXP_013012,WS/MP844/2023-2024/74812,rajya_sabha,expenditure,13011,Ss Building Material Patiala,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Payment Success,10200.0,,Punjab,,Vikramjit Singh Sahney (2022-28) (2022-2028)
TX_RA_013013,CW_RA_EXP_013013,WS/MP18285/2025-2026/205783,rajya_sabha,expenditure,13012,Mini Bank Lamps Sarada,Salumbar(DISTRICT COLLECTOR Salumbar_IDA),Payment Success,81649.0,,Rajasthan,,Chunnilal Garasiya (2024-30) (2024-2030)
TX_RA_013014,CW_RA_EXP_013014,WS/MP146/2023-2024/12652,rajya_sabha,expenditure,13013,Tikam Chand Bairwa,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),Payment Success,979737.0,,Rajasthan,,Mukul Wasnik (2022-28) (2022-2028)
TX_RA_013015,CW_RA_EXP_013015,WS/MP146/2023-2024/12652,rajya_sabha,expenditure,13014,Vill Panchayat Bhandodi,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),Payment Success,5694.0,,Rajasthan,,Mukul Wasnik (2022-28) (2022-2028)
