sr_no,state,work_description,work_id,ida_agency,mp_name,constituency,expenditure_amount,vendor_name,work_status,expenditure_amount
35085,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/197715,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),89084.0,Amit Traders,Payment Success,89084.0
35086,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/197723,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),89100.0,Amit Traders,Payment Success,89100.0
35087,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209039,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35088,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209026,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35089,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209027,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35090,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209028,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35091,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209029,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35092,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209025,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35093,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209018,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35094,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209019,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35095,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209020,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35096,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209021,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35097,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209022,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35098,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209023,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35099,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209017,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35100,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209010,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35101,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209011,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35102,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209012,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35103,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209013,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35104,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209014,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35105,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209016,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35106,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209016,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35107,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209034,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35108,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209033,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35109,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209032,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35110,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209024,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35111,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209031,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35112,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209030,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35113,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209036,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35114,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209035,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35115,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209037,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35116,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209038,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35117,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/197718,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35118,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/197723,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35119,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/197717,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35120,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/197720,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35121,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/197713,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35122,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/197721,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35123,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/197707,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35124,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/197709,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35125,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/197715,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),90000.0,Amit Traders,Payment Success,90000.0
35126,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/197714,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35127,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/197705,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),70500.0,Amit Traders,Payment Success,70500.0
35128,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP18354/2025-2026/177629,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),250000.0,Gram Panchayat Poksari,Payment Success,250000.0
35129,Rajasthan,Construction of additional rooms and halls in the existing public and community building,WS/MP728/2025-2026/191752,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,655732.0,N S Construction Company Gajuwas,Payment Success,655732.0
35130,Rajasthan,Construction of rooms and halls in school and colleges,WS/MP728/2025-2026/193529,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,603173.0,N S Construction Company Gajuwas,Payment Success,603173.0
35131,Punjab,Development of public parks,WS/MP18158/2025-2026/196947,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,162976.0,Jeevan Sharma,Payment Success,162976.0
35132,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18158/2025-2026/194530,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,254644.0,Jeevan Sharma,Payment Success,254644.0
35133,Punjab,Development of public parks,WS/MP18158/2025-2026/196947,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,130424.0,Jeevan Sharma,Payment Success,130424.0
35134,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,7125.0,Amba Lal Jaat,Payment Success,7125.0
35135,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,4845.0,Bhawaniram Jaat,Payment Success,4845.0
35136,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,3420.0,Laad Devi,Payment Success,3420.0
35137,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,7125.0,Udi Devi,Payment Success,7125.0
35138,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,3420.0,Ramkanya Jaat,Payment Success,3420.0
35139,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,7125.0,Durga Lal Jaat,Payment Success,7125.0
35140,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,7125.0,Nandu Devi,Payment Success,7125.0
35141,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,7125.0,Usmaan Ghani,Payment Success,7125.0
35142,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,7125.0,Taayra Begam,Payment Success,7125.0
35143,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18041/2024-2025/162507,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Rajesh Ranjan Alias Pappu Yadav,PURNEA,1486904.0,Ajay Kumar Verma,Payment Success,1486904.0
35144,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18041/2024-2025/162505,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Rajesh Ranjan Alias Pappu Yadav,PURNEA,801197.0,Ajay Kumar Verma,Payment Success,801197.0
35145,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,7125.0,Manbhar Devi,Payment Success,7125.0
35146,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,9000.0,Latifur Rahmaan,Payment Success,9000.0
35147,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2024-2025/163568,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),Damodar Agarwal,BHILWARA,18750.0,Sulemaan Sekh,Payment Success,18750.0
35148,West Bengal,Street lights,WS/MP485/2025-2026/197280,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),349645.0,Tapan Bhattacharjee,Payment Success,349645.0
35149,Assam,Construction of boundary walls of existing public and community buildings,WS/MP541/2025-2026/162136,MARIGAON(District Development Commissioner Morigaon),Pradyut Bordoloi,NOWGONG,125000.0,Borbori Enterprise,Payment Success,125000.0
35150,Assam,Construction of boundary walls of existing public and community buildings,WS/MP541/2025-2026/162136,MARIGAON(District Development Commissioner Morigaon),Pradyut Bordoloi,NOWGONG,150000.0,Borbori Enterprise,Payment Success,150000.0
35151,Assam,Street lights,WS/MP18020/2025-2026/207095,BONGAIGAON(Deputy Commissioner Bongaigaon_IDA),Phani Bhusan Choudhury,BARPETA,960000.0,Construction Of Lt Line For Providing Power Supply To Street Lights,Payment Success,960000.0
35152,Assam,Street lights,WS/MP18020/2025-2026/207095,BONGAIGAON(Deputy Commissioner Bongaigaon_IDA),Phani Bhusan Choudhury,BARPETA,1440000.0,Construction Of Lt Line For Providing Power Supply To Street Lights,Payment Success,1440000.0
35153,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP432/2025-2026/206004,UNA(DEPUTY COMMISSIOENR UNA_IDA),Anurag Singh Thakur,HAMIRPUR_HP,10000.0,Gp Chulhari,Payment Success,10000.0
35154,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP432/2025-2026/206004,UNA(DEPUTY COMMISSIOENR UNA_IDA),Anurag Singh Thakur,HAMIRPUR_HP,140000.0,Gp Chulhari,Payment Success,140000.0
35155,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18344/2025-2026/176589,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),Mansukh Mandaviya,PORBANDAR,200000.0,Valadhari Gram Panchayat,Payment Success,200000.0
35156,Gujarat,Construction of culverts and bridges,WS/MP582/2024-2025/147347,SURAT(DISTRICT COLLECTOR SURAT_IDA),Prabhubhai Nagarbhai Vasava,BARDOLI(ST),495000.0,Gram Panchayat Zumavadi,Payment Success,495000.0
35157,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP18107/2025-2026/178628,JHABUA(DISTRICT COLLECTOR JHABUA_IDA),Anita Nagarsingh Chouhan,RATLAM(ST),357500.0,Gram Panchayat Morjhari,Payment Success,357500.0
35158,Uttar Pradesh,Improvement of electricity distribution infrastructure,WS/MP18202/2025-2026/188182,AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),Dharmendra Yadav,AZAMGARH,788982.0,Elect Div Ii Azm Exp Ac Cno 24 Etd Ii,Payment Success,788982.0
35159,Uttar Pradesh,Lighting of public spaces,WS/MP18241/2025-2026/174146,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),Rakesh Rathor,SITAPUR,3624821.0,Ravi Electronics,Payment Success,3624821.0
35160,Uttar Pradesh,Lighting of public spaces,WS/MP18241/2025-2026/174147,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),Rakesh Rathor,SITAPUR,5760978.0,Ravi Electronics,Payment Success,5760978.0
35161,Uttar Pradesh,Lighting of public spaces,WS/MP18241/2025-2026/174146,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),Rakesh Rathor,SITAPUR,2471469.0,Ravi Electronics,Payment Success,2471469.0
35162,Uttar Pradesh,Lighting of public spaces,WS/MP18241/2025-2026/174146,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),Rakesh Rathor,SITAPUR,1647646.0,Ravi Electronics,Payment Success,1647646.0
35163,Uttar Pradesh,Lighting of public spaces,WS/MP18241/2025-2026/174147,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),Rakesh Rathor,SITAPUR,4937981.0,Ravi Electronics,Payment Success,4937981.0
35164,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP381/2025-2026/203253,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,35000.0,Sarpanch Gram Panchayat Jhandey,Payment Success,35000.0
35165,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP381/2025-2026/203253,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,35000.0,Sarpanch Gram Panchayat Jhandey,Payment Success,35000.0
35166,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP381/2025-2026/203253,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,170000.0,Sarpanch Gram Panchayat Jhandey,Payment Success,170000.0
35167,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP381/2025-2026/203253,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,39000.0,Sarpanch Gram Panchayat Jhandey,Payment Success,39000.0
35168,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP381/2025-2026/203253,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,39000.0,Sarpanch Gram Panchayat Jhandey,Payment Success,39000.0
35169,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP381/2025-2026/203253,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,49500.0,Sarpanch Gram Panchayat Jhandey,Payment Success,49500.0
35170,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP381/2025-2026/203253,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,32500.0,Sarpanch Gram Panchayat Jhandey,Payment Success,32500.0
35171,Haryana,Construction of community centers and community halls,WS/MP18065/2025-2026/239257,ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),Deepender Singh Hooda,ROHTAK,452906.0,The Thayra Rangi Co Op L And C Society,Payment Success,452906.0
35172,West Bengal,Construction of community centers and community halls,WS/MP499/2025-2026/160916,BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA),Satabdi Roy (Banerjee),BIRBHUM,299434.0,Akash Sk,Payment Success,299434.0
35173,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP348/2024-2025/152483,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Benny Behanan,CHALAKUDY,1157959.0,Shouckath C K,Payment Success,1157959.0
35174,Rajasthan,Construction of rooms and halls in school and colleges,WS/MP18169/2025-2026/180122,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),Mahima Kumari Mewar,RAJSAMAND,296847.0,Shree Balaji Construction,Payment Success,296847.0
35175,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18172/2025-2026/194396,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),Manna Lal Rawat,UDAIPUR(ST),498916.0,Padnavati Construction,Payment Success,498916.0
35176,Punjab,Construction of toilet blocks,WS/MP18158/2025-2026/176969,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,46665.0,Bharat Building Material,Payment Success,46665.0
35177,Punjab,Setting up of kitchen and pantries,WS/MP18158/2025-2026/265274,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,12293.0,Bharat Building Material,Payment Success,12293.0
35178,Punjab,Construction of toilet blocks,WS/MP18158/2025-2026/205042,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,42069.0,Bharat Building Material,Payment Success,42069.0
35179,Punjab,Construction of toilet blocks,WS/MP18158/2025-2026/225753,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,33335.0,Bharat Building Material,Payment Success,33335.0
35180,Punjab,Construction of rooms and halls in school and colleges,WS/MP18158/2025-2026/185741,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,37500.0,Bharat Building Material,Payment Success,37500.0
35181,Punjab,Setting up of kitchen and pantries,WS/MP18158/2025-2026/217320,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,15260.0,Bharat Building Material,Payment Success,15260.0
35182,Punjab,Setting up of kitchen and pantries,WS/MP18158/2025-2026/217320,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,49140.0,Bharat Building Material,Payment Success,49140.0
35183,Punjab,Construction of rooms and halls in school and colleges,WS/MP18158/2025-2026/185741,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,14960.0,Bharat Building Material,Payment Success,14960.0
35184,Punjab,Construction of rooms and halls in school and colleges,WS/MP18158/2025-2026/185741,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,46580.0,Bharat Building Material,Payment Success,46580.0
35185,Punjab,Construction of rooms and halls in school and colleges,WS/MP18158/2025-2026/185741,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,47000.0,Bharat Building Material,Payment Success,47000.0
35186,Punjab,Setting up of kitchen and pantries,WS/MP18158/2025-2026/226882,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,18890.0,Bharat Building Material,Payment Success,18890.0
35187,Punjab,Setting up of kitchen and pantries,WS/MP18158/2025-2026/226882,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,49500.0,Bharat Building Material,Payment Success,49500.0
35188,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18158/2025-2026/225754,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,24810.0,Bharat Building Material,Payment Success,24810.0
35189,Punjab,Construction of bus-sheds or bus-stops,WS/MP18158/2025-2026/242825,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,47500.0,Bharat Building Material,Payment Success,47500.0
35190,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18158/2025-2026/201356,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,30100.0,Bharat Building Material,Payment Success,30100.0
35191,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18158/2025-2026/201356,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,49560.0,Bharat Building Material,Payment Success,49560.0
35192,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18158/2025-2026/225754,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,15290.0,Bharat Building Material,Payment Success,15290.0
35193,Rajasthan,Construction of community centers and community halls,WS/MP18169/2025-2026/182706,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),Mahima Kumari Mewar,RAJSAMAND,601650.0,Ashok Kumar Yadav,Payment Success,601650.0
35194,Rajasthan,Construction of community centers and community halls,WS/MP18169/2025-2026/182706,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),Mahima Kumari Mewar,RAJSAMAND,175553.0,Ashok Kumar Yadav,Payment Success,175553.0
35195,Rajasthan,Construction of community centers and community halls,WS/MP18169/2025-2026/182706,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),Mahima Kumari Mewar,RAJSAMAND,222797.0,Ashok Kumar Yadav,Payment Success,222797.0
35196,Rajasthan,Construction of community centers and community halls,WS/MP18169/2025-2026/254409,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),Mahima Kumari Mewar,RAJSAMAND,1185000.0,Ashok Kumar Yadav,Payment Success,1185000.0
35197,Rajasthan,Construction of community centers and community halls,WS/MP18169/2025-2026/266734,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),Mahima Kumari Mewar,RAJSAMAND,1185000.0,Ashok Kumar Yadav,Payment Success,1185000.0
35198,Rajasthan,Construction of community centers and community halls,WS/MP18169/2025-2026/263518,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),Mahima Kumari Mewar,RAJSAMAND,790000.0,Ashok Kumar Yadav,Payment Success,790000.0
35199,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18351/2024-2025/160330,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Byreddy Shabari,NANDYAL,489389.0,Pulla Reddy G,Payment Success,489389.0
35200,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18351/2024-2025/160329,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Byreddy Shabari,NANDYAL,399999.0,C Sreenivasulu,Payment Success,399999.0
35201,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18351/2024-2025/160328,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Byreddy Shabari,NANDYAL,499999.0,C Sreenivasulu,Payment Success,499999.0
35202,Punjab,Construction of buildings for community cultural activities,WS/MP18311/2024-2025/164320,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),Malvinder Singh Kang,ANANDPUR SAHIB,26748.0,Vivek Marbles,Payment Success,26748.0
35203,Punjab,Construction of buildings for community cultural activities,WS/MP18311/2024-2025/164320,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),Malvinder Singh Kang,ANANDPUR SAHIB,13083.0,Vivek Marbles,Payment Success,13083.0
