canonical_work_id,iso_forest_raw_score,lof_raw_score,ml_anomaly_score,is_ml_anomaly,top_contributing_features
WORK_HASH_17806067514313527995,-0.2197,-0.5,0.0,False,multivariate_combination
WORK_HASH_1780631128799556027,-0.1262,-0.4845,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17806396814379091819,-0.2186,-0.4375,0.0,False,multivariate_combination
WORK_HASH_17806504721646925118,-0.1499,-0.414,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17806515372549400225,-0.1445,-0.3707,0.0,False,sanction_delay_days
WORK_HASH_17806540426370600555,-0.1952,-0.0998,0.0,False,inactivity_gap_days
WORK_HASH_17806721607807512098,-0.1437,-0.3395,0.0,False,sanction_delay_days
WORK_HASH_1780685168167752473,-0.1647,-0.4637,0.0,False,inactivity_gap_days
WORK_HASH_1780697734111840618,-0.0027,-0.4861,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17807072023270948356,-0.2181,-0.428,0.0,False,multivariate_combination
WORK_HASH_17807079538223454133,-0.0658,-0.4208,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17807128658452290307,-0.123,-0.3811,0.0,False,inactivity_gap_days
WORK_HASH_17807312030858610465,-0.2235,-0.3223,0.0,False,multivariate_combination
WORK_HASH_17807360919982052713,-0.1413,-0.4984,0.0,False,sanction_delay_days
WORK_HASH_17807394311847756152,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17807394311847756152,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17807450186709886873,-0.043,-0.5555,0.0,False,inactivity_gap_days
WORK_HASH_17807616639898742558,-0.0319,2.3785,0.0,False,inactivity_gap_days
WORK_HASH_17807646283517597294,-0.0838,-0.415,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17807660034523971140,-0.114,-0.4979,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17807727873234740106,-0.1276,-0.4926,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17807730049760099129,-0.1789,-0.4983,0.0,False,sanction_delay_days
WORK_HASH_17807781544570172399,-0.1456,-0.4639,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17807940168078342692,-0.2179,-0.5028,0.0,False,multivariate_combination
WORK_HASH_17808049680362300012,0.0212,-0.5235,0.0,False,sanction_delay_days
WORK_HASH_17808168028754350434,-0.1463,-0.5395,0.0,False,inactivity_gap_days
WORK_HASH_17808382062953211604,-0.166,-0.5215,0.0,False,inactivity_gap_days
WORK_HASH_17808498799916163849,-0.1825,-0.4533,0.0,False,sanction_delay_days
WORK_HASH_17808544118292824957,-0.1241,-0.4951,0.0,False,inactivity_gap_days
WORK_HASH_17808624201504659733,-0.2156,-0.2014,0.0,False,multivariate_combination
WORK_HASH_17809010362426967408,-0.1951,-0.4998,0.0,False,inactivity_gap_days
WORK_HASH_17809081941303278765,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1780927074074562121,-0.1355,-0.5114,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17809300313690231344,-0.1736,-0.4767,0.0,False,sanction_delay_days
WORK_HASH_17809307371563481914,-0.1144,-0.4921,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17809411311473254389,-0.1677,-0.4692,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17809474324500951360,-0.2169,-0.4717,0.0,False,multivariate_combination
WORK_HASH_17809511395616468249,0.0097,0.2557,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1780966008003610739,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1780966008003610739,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1780966008003610739,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17809726194660209715,-0.1281,-0.5507,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17809801639188493207,-0.1918,-0.4689,0.0,False,multivariate_combination
WORK_HASH_17809955523965823408,-0.2163,-0.52,0.0,False,multivariate_combination
WORK_HASH_17810140466538011214,-0.2136,-0.4608,0.0,False,inactivity_gap_days
WORK_HASH_1781015098066526649,-0.217,-0.5125,0.0,False,multivariate_combination
WORK_HASH_17810273936993421215,-0.219,-0.5183,0.0,False,multivariate_combination
WORK_HASH_17810282694920422053,-0.2134,-0.4519,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810426777191912246,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17810511798681911496,-0.0639,-0.3235,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17810734115477922398,-0.1379,-0.4032,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17810963745122948160,-0.1241,-0.4581,0.0,False,sanction_delay_days
WORK_HASH_17810972081699774746,-0.1833,-0.4826,0.0,False,sanction_delay_days
WORK_HASH_17811022294759762024,-0.2186,-0.4312,0.0,False,multivariate_combination
WORK_HASH_17811211851829311397,-0.2164,-0.5168,0.0,False,multivariate_combination
WORK_HASH_17811220012777743694,-0.1463,-0.4592,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17811315966246149556,-0.1626,-0.5238,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17811452119544932140,-0.1897,-0.5088,0.0,False,sanction_delay_days
WORK_HASH_17811515101245308560,-0.098,-0.4587,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1781158076940016163,-0.0693,-0.3602,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17812014933293753436,-0.1415,0.0505,0.0,False,inactivity_gap_days
WORK_HASH_17812036476078353395,-0.1155,-0.5235,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17812249928377997418,-0.1671,3.3692,0.0,False,inactivity_gap_days
WORK_HASH_17812268232392982867,-0.2199,-0.5,0.0,False,multivariate_combination
WORK_HASH_17812365200273295100,-0.2164,-0.4893,0.0,False,multivariate_combination
WORK_HASH_1781237285623021451,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17812611973001612541,-0.215,-0.5717,0.0,False,multivariate_combination
WORK_HASH_17812677265540980086,-0.1118,-0.5045,0.0,False,sanction_delay_days
WORK_HASH_17812751671626437573,-0.2061,-0.5772,0.0,False,multivariate_combination
WORK_HASH_17812760670213732930,-0.2224,-0.4258,0.0,False,multivariate_combination
WORK_HASH_17813040998099436376,-0.1798,-0.5184,0.0,False,sanction_delay_days
WORK_HASH_17813203065882265817,-0.168,-0.4764,0.0,False,sanction_delay_days
WORK_HASH_17813213856450975562,-0.133,-0.4042,0.0,False,sanction_delay_days
WORK_HASH_17813326084616384621,-0.2048,-0.5351,0.0,False,inactivity_gap_days
WORK_HASH_17813437069255063527,-0.1484,-0.4894,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17813498871069998669,-0.135,-0.2452,0.0,False,sanction_delay_days
WORK_HASH_17813646929465929462,-0.1621,-0.4742,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17813661422578850422,-0.1505,-0.1368,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17813688969475348618,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17813813706530098148,-0.1693,-0.4404,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17813839984329314818,-0.1447,-0.5124,0.0,False,inactivity_gap_days
WORK_HASH_17813971381653433062,-0.1253,-0.4474,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17814038406482724118,-0.0539,-0.5252,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17814115411280624700,-0.168,-0.4282,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17814155036614471551,-0.2184,-0.4462,0.0,False,multivariate_combination
WORK_HASH_17814188164016361274,-0.1566,-0.5069,0.0,False,sanction_delay_days
WORK_HASH_17814189518040030590,-0.1029,-0.5281,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17814557758248044803,-0.1976,-0.5033,0.0,False,multivariate_combination
WORK_HASH_17814785103110452185,0.0154,-0.5168,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17814838512224485286,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17814838512224485286,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17814838512224485286,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17814859778365294956,-0.118,-0.431,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17814883693575613008,-0.0592,-0.4616,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17814908533495244695,-0.1095,-0.531,0.0,False,sanction_delay_days
WORK_HASH_17815079526737032323,-0.1005,-0.441,0.0,False,inactivity_gap_days
WORK_HASH_17815198358313994446,-0.1927,-0.4883,0.0,False,inactivity_gap_days
WORK_HASH_17815291940180904801,-0.0653,-0.4966,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17815327293700771576,-0.2167,8875739.1366,0.19,False,multivariate_combination
WORK_HASH_17815328117284106417,-0.1816,1.2219,0.0,False,inactivity_gap_days
WORK_HASH_17815624533104164764,-0.2198,-0.3875,0.0,False,multivariate_combination
WORK_HASH_17815639624484407212,-0.0904,-0.3202,0.0,False,sanction_delay_days
WORK_HASH_17815704866554432204,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17815762728105601625,-0.0099,-0.5093,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17815783240363887974,-0.2186,-0.2538,0.0,False,multivariate_combination
WORK_HASH_17815841731496444592,-0.114,-0.4998,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17815841990114863734,-0.1777,-0.5204,0.0,False,sanction_delay_days
WORK_HASH_17815934665600082188,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17816198993609601593,-0.2175,-0.5131,0.0,False,multivariate_combination
WORK_HASH_17816300715498705342,-0.1574,-0.4926,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17816395430835239120,-0.0415,-0.506,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17816483863691980271,-0.2201,-0.5152,0.0,False,multivariate_combination
WORK_HASH_17816488424917444069,-0.1488,-0.4056,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17816669732039250879,-0.2168,-0.5346,0.0,False,multivariate_combination
WORK_HASH_17816745797405955024,-0.2189,-0.2747,0.0,False,multivariate_combination
WORK_HASH_17816811852533882951,-0.0934,-0.3149,0.0,False,sanction_delay_days
WORK_HASH_17817089632270138337,-0.1283,-0.4652,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17817261466711276213,-0.1433,-0.5169,0.0,False,inactivity_gap_days
WORK_HASH_17817512983138301186,-0.1451,-0.4651,0.0,False,sanction_delay_days
WORK_HASH_1781761999476321129,0.0231,-0.4987,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17817629549481337301,-0.1958,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1781764428758574846,-0.1222,-0.4905,0.0,False,sanction_delay_days
WORK_HASH_17817732895747100846,-0.1929,0.1288,0.0,False,inactivity_gap_days
WORK_HASH_17818244050362375957,-0.1522,-0.5056,0.0,False,sanction_delay_days
WORK_HASH_17818365018975232530,-0.2104,-0.3387,0.0,False,multivariate_combination
WORK_HASH_17818403057857350821,-0.1187,-0.4992,0.0,False,sanction_delay_days
WORK_HASH_17818441446363866604,-0.2155,-0.5813,0.0,False,multivariate_combination
WORK_HASH_17818501409283753805,-0.217,-0.5676,0.0,False,multivariate_combination
WORK_HASH_17818515802032178689,-0.2155,-0.5437,0.0,False,inactivity_gap_days
WORK_HASH_17818780095847605650,-0.0338,6.6846,0.0,False,concentration_pct
WORK_HASH_17818787448214197304,-0.186,-0.4753,0.0,False,inactivity_gap_days
WORK_HASH_17818831371542092658,-0.2083,-0.012,0.0,False,multivariate_combination
WORK_HASH_17818835427334847789,-0.1624,-0.4458,0.0,False,inactivity_gap_days
WORK_HASH_17818838587558864124,-0.1774,-0.4603,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17818880464307307118,-0.2182,16272188.8491,0.35,False,multivariate_combination
WORK_HASH_17818893070661436248,-0.1496,-0.4885,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17818956499030776489,-0.1266,-0.5025,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17819024107830329160,0.0172,-0.5168,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17819060044152732906,-0.2235,-0.4529,0.0,False,multivariate_combination
WORK_HASH_17819132697525958351,-0.1643,-0.4628,0.0,False,sanction_delay_days
WORK_HASH_17819171465994998490,-0.1976,-0.5076,0.0,False,inactivity_gap_days
WORK_HASH_17819176227456606901,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17819185954065797803,-0.2183,-0.3932,0.0,False,multivariate_combination
WORK_HASH_178193840850993796,-0.1902,-0.5189,0.0,False,sanction_delay_days
WORK_HASH_17819397144935033452,-0.165,-0.5365,0.0,False,sanction_delay_days
WORK_HASH_17819534184175289590,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17819596343621120132,-0.1635,-0.5123,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17819846029070751260,-0.1528,-0.4297,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17820206935176372131,-0.1483,-0.4603,0.0,False,sanction_delay_days
WORK_HASH_17820227666799907270,-0.1241,-0.4951,0.0,False,inactivity_gap_days
WORK_HASH_17820250502581002435,-0.0068,-0.4914,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_1782046450694642905,0.0863,-0.4612,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17820556517085921636,-0.152,-0.5081,0.0,False,sanction_delay_days
WORK_HASH_17820734154484291615,-0.1069,-0.5031,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17820872212075845447,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17820872212075845447,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17820912895584533384,-0.1314,-0.5114,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17821138124237225489,-0.1801,-0.5047,0.0,False,sanction_delay_days
WORK_HASH_1782129192773102686,-0.1497,-0.4617,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17821298868648322663,-0.0686,0.6118,0.0,False,inactivity_gap_days
WORK_HASH_178214258875034681,-0.1193,-0.5268,0.0,False,sanction_delay_days
WORK_HASH_17821497831366758714,-0.1906,-0.5188,0.0,False,inactivity_gap_days
WORK_HASH_17821578390542901122,0.0518,-0.5001,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17821671413401154301,-0.1526,-0.4851,0.0,False,sanction_delay_days
WORK_HASH_17821686119094734165,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17821774866560920693,0.0412,-0.4794,0.0,False,sanction_delay_days
WORK_HASH_17821910661430471454,0.0189,-0.4488,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_178220390020639996,-0.2183,-0.5149,0.0,False,multivariate_combination
WORK_HASH_17822162718123014937,-0.2156,-0.3148,0.0,False,multivariate_combination
WORK_HASH_17822196732954642373,-0.1323,-0.4914,0.0,False,inactivity_gap_days
WORK_HASH_17822198973454427622,-0.1442,-0.5115,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_178224423994003482,-0.1322,-0.2577,0.0,False,sanction_delay_days
WORK_HASH_17822480946679825392,-0.1139,-0.4965,0.0,False,sanction_delay_days
WORK_HASH_17822498545108752067,-0.1193,-0.507,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17822634341695799489,-0.1034,-0.5208,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17822734625351929820,-0.1866,-0.4996,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17823046091934368900,-0.184,-0.5092,0.0,False,sanction_delay_days
WORK_HASH_17823154295313361814,-0.1778,-0.4869,0.0,False,sanction_delay_days
WORK_HASH_1782322291624361974,-0.1628,-0.3614,0.0,False,sanction_delay_days
WORK_HASH_17823524855438209480,-0.1779,-0.3899,0.0,False,sanction_delay_days
WORK_HASH_17823860663010099894,-0.1388,-0.4991,0.0,False,inactivity_gap_days
WORK_HASH_17823980853412135649,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17823980853412135649,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17823980853412135649,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17824039440612422367,-0.1586,-0.5339,0.0,False,sanction_delay_days
WORK_HASH_17824118281709293941,-0.1387,-0.4504,0.0,False,sanction_delay_days
WORK_HASH_17824145166628442546,-0.1479,-0.4771,0.0,False,inactivity_gap_days
WORK_HASH_1782436374275354365,-0.1367,-0.4487,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17824538499601834644,-0.1932,0.1427,0.0,False,inactivity_gap_days
WORK_HASH_17824657724497968453,-0.1725,-0.4854,0.0,False,inactivity_gap_days
WORK_HASH_17824875889247903064,-0.1609,-0.4422,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17824915437008433847,0.0908,-0.429,0.0,False,sanction_delay_days
WORK_HASH_17825189713981301858,-0.2232,-0.4145,0.0,False,multivariate_combination
WORK_HASH_17825239527392764546,-0.2071,-0.4039,0.0,False,inactivity_gap_days
WORK_HASH_17825325524621992970,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17825368835235248239,-0.194,-0.4727,0.0,False,sanction_delay_days
WORK_HASH_17825628396547083899,-0.1486,-0.4293,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17825957104718581714,-0.1951,-0.4998,0.0,False,inactivity_gap_days
WORK_HASH_17826091843132210728,-0.0405,-0.5161,0.0,False,sanction_delay_days
WORK_HASH_17826101893190544208,-0.0834,-0.4355,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17826112086183388398,-0.1912,-0.4968,0.0,False,inactivity_gap_days
WORK_HASH_17826209776052849583,-0.19,-0.513,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17826505716602467840,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17826623257547376255,-0.1963,-0.485,0.0,False,inactivity_gap_days
WORK_HASH_17826681018520739441,-0.1958,14792898.9083,0.32,False,inactivity_gap_days
WORK_HASH_17826825611138852191,-0.2058,-0.447,0.0,False,multivariate_combination
WORK_HASH_17826872183922455490,-0.1578,-0.4622,0.0,False,sanction_delay_days
WORK_HASH_17827044997759215696,-0.1785,-0.4677,0.0,False,inactivity_gap_days
WORK_HASH_17827182213919295801,0.0155,-0.5136,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17827385279326435841,-0.1637,-0.4831,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17827453899824236633,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17827475774776937773,0.0143,-0.4688,0.0,False,sanction_delay_days
WORK_HASH_17827514578835464632,-0.0426,-0.5158,0.0,False,inactivity_gap_days
WORK_HASH_17827719201849092609,-0.0593,-0.5195,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17827734308914222313,-0.1647,-0.4837,0.0,False,sanction_delay_days
WORK_HASH_17827815020688260540,-0.157,-0.3237,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17827837469729500511,-0.1406,-0.4599,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17827974937739895548,-0.2224,-0.1739,0.0,False,multivariate_combination
WORK_HASH_17828113641598118275,-0.2176,-0.5026,0.0,False,multivariate_combination
WORK_HASH_17828141516915534670,-0.1377,-0.5185,0.0,False,sanction_delay_days
WORK_HASH_1782818758635645745,-0.062,-0.3186,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17828274364827907814,-0.163,-0.489,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17828280250242927203,0.0381,-0.2237,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17828505168372219839,0.1073,-0.3989,0.0,False,sanction_delay_days
WORK_HASH_17828531777852709761,-0.2224,-0.4274,0.0,False,multivariate_combination
WORK_HASH_17828766010391963440,-0.2175,-0.4832,0.0,False,multivariate_combination
WORK_HASH_17828859183864173637,-0.1009,-0.5148,0.0,False,sanction_delay_days
WORK_HASH_17828928118864721753,-0.1908,-0.501,0.0,False,inactivity_gap_days
WORK_HASH_17828937416982889849,-0.186,-0.5008,0.0,False,inactivity_gap_days
WORK_HASH_17828949673324137780,-0.2186,-0.4375,0.0,False,multivariate_combination
WORK_HASH_17829039692057278058,-0.1545,-0.4576,0.0,False,inactivity_gap_days
WORK_HASH_17829258944928423530,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17829265489563297906,-0.169,-0.317,0.0,False,inactivity_gap_days
WORK_HASH_17829289662526622909,0.0432,-0.2797,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17829358870626558127,-0.2061,-0.5772,0.0,False,multivariate_combination
WORK_HASH_17829437802486684381,-0.2182,-0.5,0.0,False,multivariate_combination
WORK_HASH_17829612975734737567,-0.1181,-0.5099,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17829799452660486005,0.0293,-0.5157,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_1782981281069253493,-0.2161,-0.5289,0.0,False,multivariate_combination
WORK_HASH_17829823910668087783,-0.1606,-0.4707,0.0,False,sanction_delay_days
WORK_HASH_17830128851848848948,-0.2175,-0.4832,0.0,False,multivariate_combination
WORK_HASH_17830382334132698302,-0.1507,-0.5157,0.0,False,sanction_delay_days
WORK_HASH_17830553609799611467,-0.2207,-0.5272,0.0,False,multivariate_combination
WORK_HASH_17830578201509572079,-0.1761,-0.4387,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17830622301121096889,-0.1785,-0.4951,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17830726104274136270,-0.1318,-0.4299,0.0,False,inactivity_gap_days
WORK_HASH_17830852862859706491,-0.2175,-0.5131,0.0,False,multivariate_combination
WORK_HASH_17831005881502396405,-0.1811,-0.5052,0.0,False,sanction_delay_days
WORK_HASH_1783107591049550344,-0.0826,-0.4615,0.0,False,sanction_delay_days
WORK_HASH_17831445930705864248,-0.2197,-0.4896,0.0,False,multivariate_combination
WORK_HASH_17831622156958238385,-0.1376,-0.4821,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17831630192074117298,-0.0073,-0.5197,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_17831694470692750188,-0.1267,-0.2607,0.0,False,sanction_delay_days
WORK_HASH_17831814057287943889,-0.1658,0.2822,0.0,False,inactivity_gap_days
WORK_HASH_1783188030835216717,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1783188030835216717,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1783188030835216717,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1783188030835216717,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1783188030835216717,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1783188030835216717,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17831987400944601519,-0.2169,-0.3891,0.0,False,multivariate_combination
WORK_HASH_17832110806822976350,-0.1911,-0.4656,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17832268522251945317,-0.1958,-0.3319,0.0,False,inactivity_gap_days
WORK_HASH_1783239952529034873,-0.2083,-0.012,0.0,False,multivariate_combination
WORK_HASH_17832405329668455017,-0.2169,-0.5616,0.0,False,inactivity_gap_days
WORK_HASH_1783246109596657345,-0.1716,-0.4822,0.0,False,sanction_delay_days
WORK_HASH_17832557942433937409,-0.1488,-0.448,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17832565107289096893,-0.2234,-0.52,0.0,False,multivariate_combination
WORK_HASH_17832772239748177055,-0.2193,-0.5136,0.0,False,multivariate_combination
WORK_HASH_17832917331771933027,-0.1815,-0.4002,0.0,False,sanction_delay_days
WORK_HASH_17832986430631935130,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_17833108814060059802,-0.1958,8875739.0861,0.19,False,inactivity_gap_days
WORK_HASH_1783311226971415685,-0.1619,-0.5181,0.0,False,sanction_delay_days
WORK_HASH_17833206342552220816,-0.1896,-0.4296,0.0,False,sanction_delay_days
WORK_HASH_17833332673941672510,-0.1112,-0.5054,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17833371322283961025,-0.1847,-0.4897,0.0,False,inactivity_gap_days
WORK_HASH_17833443994615809419,-0.1095,-0.531,0.0,False,sanction_delay_days
WORK_HASH_17833653960726654488,-0.1945,-0.5878,0.0,False,inactivity_gap_days
WORK_HASH_1783371356338429976,-0.1646,-0.5143,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17833723507755090142,-0.1525,-0.5331,0.0,False,sanction_delay_days
WORK_HASH_17833860252657331363,-0.1945,-0.4538,0.0,False,inactivity_gap_days
WORK_HASH_17834250988025605226,-0.1911,-0.5084,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_178344007494445989,-0.183,-0.4934,0.0,False,sanction_delay_days
WORK_HASH_17834450323122882501,-0.0906,-0.4533,0.0,False,sanction_delay_days
WORK_HASH_1783465217087727479,-0.1788,-0.4883,0.0,False,sanction_delay_days
WORK_HASH_17834756744876284253,-0.1822,-0.4016,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17834830988408905673,-0.2134,-0.4768,0.0,False,inactivity_gap_days
WORK_HASH_17835063214292978570,-0.0981,-0.4856,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17835219780930664670,-0.2234,-0.5286,0.0,False,multivariate_combination
WORK_HASH_17835245389475725016,-0.1544,-0.4985,0.0,False,inactivity_gap_days
WORK_HASH_17835481290580136864,-0.1388,-0.4669,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_17835595537705128370,-0.1556,-0.45,0.0,False,sanction_delay_days
WORK_HASH_17835614819171936377,-0.0426,-0.5044,0.0,False,inactivity_gap_days
WORK_HASH_17835671606893901138,-0.2049,-0.5,0.0,False,inactivity_gap_days
