transaction_id,canonical_work_id,official_work_id,parliament,source_dataset,source_row_id,vendor_name,ida_agency,work_status,transaction_amount,transaction_date,state,constituency,mp_name
TX_LO_040884,CW_LO_EXP_040884,WS/MP18359/2024-2025/169601,lok_sabha,expenditure,40883,Goldi Contractor,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Payment Success,488885.0,,Uttar Pradesh,AMROHA,Kanwar Singh Tanwar
TX_LO_040885,CW_LO_EXP_040885,WS/MP18359/2024-2025/169604,lok_sabha,expenditure,40884,Goldi Contractor,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Payment Success,794603.0,,Uttar Pradesh,AMROHA,Kanwar Singh Tanwar
TX_LO_040886,CW_LO_EXP_040886,WS/MP18311/2024-2025/148980,lok_sabha,expenditure,40885,Pawan Bhalla Bko,Shahid Bhagat Singh Nagar(Deputy Commissioner Shahid Bhagat Singh Nagar_ida),Payment Success,139072.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040887,CW_LO_EXP_040887,WS/MP716/2025-2026/188931,lok_sabha,expenditure,40886,Jagan Nath Bko,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Payment Success,30000.0,,Punjab,BHATINDA,Harsimrat Kaur Badal
TX_LO_040888,CW_LO_EXP_040888,WS/MP716/2025-2026/188931,lok_sabha,expenditure,40887,Jagan Nath Bko,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Payment Success,30000.0,,Punjab,BHATINDA,Harsimrat Kaur Badal
TX_LO_040889,CW_LO_EXP_040889,WS/MP826/2024-2025/135529,lok_sabha,expenditure,40888,Jerpanu Lepcha,KALIMPONG(District Magistrate Kalimpong_IDA),Payment Success,485080.0,,West Bengal,DARJEELING,Raju Bista
TX_LO_040890,CW_LO_EXP_040890,WS/MP18188/2025-2026/159522,lok_sabha,expenditure,40889,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,124543.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040891,CW_LO_EXP_040891,WS/MP18188/2025-2026/159521,lok_sabha,expenditure,40890,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,74053.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040892,CW_LO_EXP_040892,WS/MP18188/2025-2026/159515,lok_sabha,expenditure,40891,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,123622.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040893,CW_LO_EXP_040893,WS/MP18188/2025-2026/159500,lok_sabha,expenditure,40892,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,124886.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040894,CW_LO_EXP_040894,WS/MP18188/2025-2026/159519,lok_sabha,expenditure,40893,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,121318.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040895,CW_LO_EXP_040895,WS/MP18188/2025-2026/159501,lok_sabha,expenditure,40894,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,124888.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040896,CW_LO_EXP_040896,WS/MP18188/2025-2026/159520,lok_sabha,expenditure,40895,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,124180.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040897,CW_LO_EXP_040897,WS/MP18188/2025-2026/159516,lok_sabha,expenditure,40896,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,120378.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040898,CW_LO_EXP_040898,WS/MP18188/2025-2026/159517,lok_sabha,expenditure,40897,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,124529.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040899,CW_LO_EXP_040899,WS/MP18188/2025-2026/159518,lok_sabha,expenditure,40898,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,122755.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040900,CW_LO_EXP_040900,WS/MP18188/2025-2026/159514,lok_sabha,expenditure,40899,Patlola Rameshwar Reddy,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Payment Success,124923.0,,Telangana,CHELVELLA,Konda Vishweshwar Reddy
TX_LO_040901,CW_LO_EXP_040901,WS/MP18109/2025-2026/185689,lok_sabha,expenditure,40900,Gram Panchyat Pathrohi,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),Payment Success,91200.0,,Madhya Pradesh,SIDHI,Rajesh Mishra
TX_LO_040902,CW_LO_EXP_040902,WS/MP18109/2025-2026/185689,lok_sabha,expenditure,40901,Gram Panchyat Pathrohi,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),Payment Success,68000.0,,Madhya Pradesh,SIDHI,Rajesh Mishra
TX_LO_040903,CW_LO_EXP_040903,WS/MP18109/2025-2026/185689,lok_sabha,expenditure,40902,Gram Panchyat Pathrohi,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),Payment Success,90000.0,,Madhya Pradesh,SIDHI,Rajesh Mishra
TX_LO_040904,CW_LO_EXP_040904,WS/MP18109/2025-2026/185689,lok_sabha,expenditure,40903,Gram Panchyat Pathrohi,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),Payment Success,98000.0,,Madhya Pradesh,SIDHI,Rajesh Mishra
TX_LO_040905,CW_LO_EXP_040905,WS/MP18109/2025-2026/185689,lok_sabha,expenditure,40904,Gram Panchyat Pathrohi,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),Payment Success,99000.0,,Madhya Pradesh,SIDHI,Rajesh Mishra
TX_LO_040906,CW_LO_EXP_040906,WS/MP18109/2025-2026/185689,lok_sabha,expenditure,40905,Gram Panchyat Pathrohi,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),Payment Success,53000.0,,Madhya Pradesh,SIDHI,Rajesh Mishra
TX_LO_040907,CW_LO_EXP_040907,WS/MP18024/2025-2026/175551,lok_sabha,expenditure,40906,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,64600.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040908,CW_LO_EXP_040908,WS/MP18024/2025-2026/175551,lok_sabha,expenditure,40907,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,57697.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040909,CW_LO_EXP_040909,WS/MP18024/2025-2026/175551,lok_sabha,expenditure,40908,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,127703.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040910,CW_LO_EXP_040910,WS/MP18024/2026-2027/207560,lok_sabha,expenditure,40909,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,119070.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040911,CW_LO_EXP_040911,WS/MP18024/2025-2026/175550,lok_sabha,expenditure,40910,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,61750.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040912,CW_LO_EXP_040912,WS/MP18024/2025-2026/175549,lok_sabha,expenditure,40911,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,61750.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040913,CW_LO_EXP_040913,WS/MP18024/2025-2026/175549,lok_sabha,expenditure,40912,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,188250.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040914,CW_LO_EXP_040914,WS/MP18024/2025-2026/175550,lok_sabha,expenditure,40913,Manob Dutta,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Payment Success,188250.0,,Assam,JORHAT,Gaurav Gogoi
TX_LO_040915,CW_LO_EXP_040915,WS/MP18156/2025-2026/185309,lok_sabha,expenditure,40914,Fz Fitness India,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Payment Success,123900.0,,Punjab,JALANDHAR(SC),Charanjit Singh Channi
TX_LO_040916,CW_LO_EXP_040916,WS/MP18156/2025-2026/185309,lok_sabha,expenditure,40915,Fz Fitness India,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Payment Success,109740.0,,Punjab,JALANDHAR(SC),Charanjit Singh Channi
TX_LO_040917,CW_LO_EXP_040917,WS/MP18156/2025-2026/185309,lok_sabha,expenditure,40916,Fz Fitness India,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Payment Success,65018.0,,Punjab,JALANDHAR(SC),Charanjit Singh Channi
TX_LO_040918,CW_LO_EXP_040918,WS/MP18156/2025-2026/185309,lok_sabha,expenditure,40917,Fz Fitness India,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Payment Success,75520.0,,Punjab,JALANDHAR(SC),Charanjit Singh Channi
TX_LO_040919,CW_LO_EXP_040919,WS/MP18156/2025-2026/185309,lok_sabha,expenditure,40918,Fz Fitness India,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Payment Success,125788.0,,Punjab,JALANDHAR(SC),Charanjit Singh Channi
TX_LO_040920,CW_LO_EXP_040920,WS/MP18222/2024-2025/165190,lok_sabha,expenditure,40919,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,466834.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040921,CW_LO_EXP_040921,WS/MP18222/2024-2025/165189,lok_sabha,expenditure,40920,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,474533.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040922,CW_LO_EXP_040922,WS/MP18222/2024-2025/165187,lok_sabha,expenditure,40921,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,474533.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040923,CW_LO_EXP_040923,WS/MP18222/2025-2026/177270,lok_sabha,expenditure,40922,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,803553.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040924,CW_LO_EXP_040924,WS/MP18222/2025-2026/237740,lok_sabha,expenditure,40923,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,514204.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040925,CW_LO_EXP_040925,WS/MP18222/2025-2026/237700,lok_sabha,expenditure,40924,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,671948.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040926,CW_LO_EXP_040926,WS/MP18222/2025-2026/246752,lok_sabha,expenditure,40925,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,1020426.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040927,CW_LO_EXP_040927,WS/MP18222/2025-2026/246761,lok_sabha,expenditure,40926,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,756191.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040928,CW_LO_EXP_040928,WS/MP18222/2025-2026/177267,lok_sabha,expenditure,40927,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,1076934.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040929,CW_LO_EXP_040929,WS/MP18222/2025-2026/246750,lok_sabha,expenditure,40928,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,555203.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040930,CW_LO_EXP_040930,WS/MP18222/2025-2026/237801,lok_sabha,expenditure,40929,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,565999.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040931,CW_LO_EXP_040931,WS/MP18222/2025-2026/237751,lok_sabha,expenditure,40930,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,565390.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040932,CW_LO_EXP_040932,WS/MP18222/2025-2026/246756,lok_sabha,expenditure,40931,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,329865.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040933,CW_LO_EXP_040933,WS/MP18222/2025-2026/246759,lok_sabha,expenditure,40932,Suraj Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,440930.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040934,CW_LO_EXP_040934,WS/MP18222/2024-2025/165192,lok_sabha,expenditure,40933,Dev Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,462998.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040935,CW_LO_EXP_040935,WS/MP18222/2024-2025/165201,lok_sabha,expenditure,40934,Dev Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,43603.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040936,CW_LO_EXP_040936,WS/MP18222/2024-2025/165201,lok_sabha,expenditure,40935,Dev Construction,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Payment Success,391908.0,,Uttar Pradesh,JAUNPUR,Babu Singh Kushwaha
TX_LO_040937,CW_LO_EXP_040937,WS/MP18050/2025-2026/179407,lok_sabha,expenditure,40936,Gram Panchyat Jagtara,BALOD(Collector Balod_IDA),Payment Success,250000.0,,Chhattisgarh,KANKER(ST),Bhojraj Nag
TX_LO_040938,CW_LO_EXP_040938,WS/MP18050/2025-2026/179407,lok_sabha,expenditure,40937,Gram Panchyat Jagtara,BALOD(Collector Balod_IDA),Payment Success,250000.0,,Chhattisgarh,KANKER(ST),Bhojraj Nag
TX_LO_040939,CW_LO_EXP_040939,WS/MP18311/2025-2026/185683,lok_sabha,expenditure,40938,Santu Ahirwar,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Payment Success,123047.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040940,CW_LO_EXP_040940,WS/MP18311/2025-2026/183405,lok_sabha,expenditure,40939,Santu Ahirwar,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Payment Success,46250.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040941,CW_LO_EXP_040941,WS/MP18311/2025-2026/183455,lok_sabha,expenditure,40940,Santu Ahirwar,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Payment Success,48564.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040942,CW_LO_EXP_040942,WS/MP18311/2025-2026/183398,lok_sabha,expenditure,40941,Santu Ahirwar,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Payment Success,93050.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040943,CW_LO_EXP_040943,WS/MP18311/2025-2026/185513,lok_sabha,expenditure,40942,Santu Ahirwar,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Payment Success,33307.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040944,CW_LO_EXP_040944,WS/MP18311/2025-2026/183457,lok_sabha,expenditure,40943,Santu Ahirwar,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Payment Success,54200.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040945,CW_LO_EXP_040945,WS/MP18311/2025-2026/183411,lok_sabha,expenditure,40944,Santu Ahirwar,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Payment Success,50000.0,,Punjab,ANANDPUR SAHIB,Malvinder Singh Kang
TX_LO_040946,CW_LO_EXP_040946,WS/MP423/2024-2025/138582,lok_sabha,expenditure,40945,R K Enterprise,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Payment Success,119744.0,,West Bengal,DIAMOND HARBOUR,Abhishek Banerjee
TX_LO_040947,CW_LO_EXP_040947,WS/MP423/2024-2025/138581,lok_sabha,expenditure,40946,R K Enterprise,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Payment Success,79609.0,,West Bengal,DIAMOND HARBOUR,Abhishek Banerjee
TX_LO_040948,CW_LO_EXP_040948,WS/MP423/2025-2026/202278,lok_sabha,expenditure,40947,R K Enterprise,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Payment Success,56972.0,,West Bengal,DIAMOND HARBOUR,Abhishek Banerjee
TX_LO_040949,CW_LO_EXP_040949,WS/MP18180/2025-2026/162520,lok_sabha,expenditure,40948,E Solutions,PERAMBALUR(DISTRICT COLLECTOR PERAMBALUR_IDA),Payment Success,838516.0,,Tamil Nadu,PERAMBALUR,Arun Nehru
TX_LO_040950,CW_LO_EXP_040950,WS/MP18180/2025-2026/162520,lok_sabha,expenditure,40949,E Solutions,PERAMBALUR(DISTRICT COLLECTOR PERAMBALUR_IDA),Payment Success,1460059.0,,Tamil Nadu,PERAMBALUR,Arun Nehru
TX_LO_040951,CW_LO_EXP_040951,WS/MP18320/2025-2026/215404,lok_sabha,expenditure,40950,Ludara Gram Panchayat Ludara,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),Payment Success,250000.0,,Gujarat,BANASKANTHA,Geniben Nagaji Thakor
TX_LO_040952,CW_LO_EXP_040952,WS/MP18400/2025-2026/228025,lok_sabha,expenditure,40951,Khalsa Exports Private Limited,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Payment Success,206217.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040953,CW_LO_EXP_040953,WS/MP18400/2025-2026/228027,lok_sabha,expenditure,40952,Khalsa Exports Private Limited,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Payment Success,206217.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040954,CW_LO_EXP_040954,WS/MP18400/2025-2026/228026,lok_sabha,expenditure,40953,Khalsa Exports Private Limited,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Payment Success,206217.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040955,CW_LO_EXP_040955,WS/MP18395/2025-2026/182640,lok_sabha,expenditure,40954,Khalsa Exports Private Limited,NORTH WEST(COMMISSIONER NORTH WEST),Payment Success,486120.0,,Delhi,CHANDINI CHOWK,Praveen Khandelwal
TX_LO_040956,CW_LO_EXP_040956,WS/MP18400/2025-2026/216564,lok_sabha,expenditure,40955,Khalsa Exports Private Limited,WEST(COMMISSIONER MCD WEST),Payment Success,231471.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040957,CW_LO_EXP_040957,WS/MP18400/2025-2026/216562,lok_sabha,expenditure,40956,Khalsa Exports Private Limited,WEST(COMMISSIONER MCD WEST),Payment Success,249628.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040958,CW_LO_EXP_040958,WS/MP18400/2025-2026/216567,lok_sabha,expenditure,40957,Khalsa Exports Private Limited,WEST(COMMISSIONER MCD WEST),Payment Success,127304.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040959,CW_LO_EXP_040959,WS/MP18397/2025-2026/202250,lok_sabha,expenditure,40958,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,620389.0,,Delhi,NEW DELHI,Bansuri Swaraj
TX_LO_040960,CW_LO_EXP_040960,WS/MP18399/2025-2026/231189,lok_sabha,expenditure,40959,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,101068.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040961,CW_LO_EXP_040961,WS/MP18399/2025-2026/231188,lok_sabha,expenditure,40960,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,101068.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040962,CW_LO_EXP_040962,WS/MP18399/2025-2026/231179,lok_sabha,expenditure,40961,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,101068.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040963,CW_LO_EXP_040963,WS/MP18399/2025-2026/231178,lok_sabha,expenditure,40962,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,151183.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040964,CW_LO_EXP_040964,WS/MP18399/2025-2026/231177,lok_sabha,expenditure,40963,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,151183.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040965,CW_LO_EXP_040965,WS/MP18399/2025-2026/231173,lok_sabha,expenditure,40964,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,258409.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040966,CW_LO_EXP_040966,WS/MP18399/2025-2026/228936,lok_sabha,expenditure,40965,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,258409.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040967,CW_LO_EXP_040967,WS/MP18399/2025-2026/231170,lok_sabha,expenditure,40966,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,181048.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040968,CW_LO_EXP_040968,WS/MP18399/2025-2026/231172,lok_sabha,expenditure,40967,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,258409.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040969,CW_LO_EXP_040969,WS/MP18399/2025-2026/231168,lok_sabha,expenditure,40968,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,239036.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040970,CW_LO_EXP_040970,WS/MP18399/2025-2026/231171,lok_sabha,expenditure,40969,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,181048.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040971,CW_LO_EXP_040971,WS/MP18399/2025-2026/228934,lok_sabha,expenditure,40970,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,239036.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040972,CW_LO_EXP_040972,WS/MP18400/2025-2026/216555,lok_sabha,expenditure,40971,Khalsa Exports Private Limited,WEST(COMMISSIONER MCD WEST),Payment Success,184469.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040973,CW_LO_EXP_040973,WS/MP18400/2025-2026/216553,lok_sabha,expenditure,40972,Khalsa Exports Private Limited,WEST(COMMISSIONER MCD WEST),Payment Success,220099.0,,Delhi,WEST DELHI,Kamaljeet Sehrawat
TX_LO_040974,CW_LO_EXP_040974,WS/MP18399/2025-2026/176858,lok_sabha,expenditure,40973,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,503656.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040975,CW_LO_EXP_040975,WS/MP18399/2025-2026/176856,lok_sabha,expenditure,40974,Khalsa Exports Private Limited,SOUTH(COMMISSIONER SOUTH),Payment Success,503656.0,,Delhi,SOUTH DELHI,Ramvir Singh Bidhuri
TX_LO_040976,CW_LO_EXP_040976,WS/MP18396/2025-2026/204524,lok_sabha,expenditure,40975,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,809363.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040977,CW_LO_EXP_040977,WS/MP18396/2025-2026/197546,lok_sabha,expenditure,40976,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,249180.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040978,CW_LO_EXP_040978,WS/MP18396/2025-2026/200951,lok_sabha,expenditure,40977,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,249180.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040979,CW_LO_EXP_040979,WS/MP18396/2025-2026/200882,lok_sabha,expenditure,40978,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,620389.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040980,CW_LO_EXP_040980,WS/MP18396/2025-2026/203734,lok_sabha,expenditure,40979,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,144053.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040981,CW_LO_EXP_040981,WS/MP18396/2025-2026/203728,lok_sabha,expenditure,40980,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,144053.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040982,CW_LO_EXP_040982,WS/MP18396/2025-2026/197540,lok_sabha,expenditure,40981,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,249180.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040983,CW_LO_EXP_040983,WS/MP18396/2025-2026/200950,lok_sabha,expenditure,40982,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,249180.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040984,CW_LO_EXP_040984,WS/MP18396/2025-2026/197541,lok_sabha,expenditure,40983,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,249180.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040985,CW_LO_EXP_040985,WS/MP18396/2025-2026/197547,lok_sabha,expenditure,40984,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,249180.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040986,CW_LO_EXP_040986,WS/MP18396/2025-2026/203732,lok_sabha,expenditure,40985,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,144053.0,,Delhi,EAST DELHI,Harsh Malhotra
TX_LO_040987,CW_LO_EXP_040987,WS/MP18396/2025-2026/203725,lok_sabha,expenditure,40986,Khalsa Exports Private Limited,EAST(COMMISSIONER EAST),Payment Success,144053.0,,Delhi,EAST DELHI,Harsh Malhotra
