work_id,recommendation_date,recommended_amount,raw_additional_status
"WS/MP132/2025-2026/177405-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Feb-2025,500000.0,29-May-2025
WS/MP132/2026-2027/177412-Construction of community centers and community halls,25-Feb-2025,500000.0,23-Jun-2026
"WS/MP18332/2024-2025/177494-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Feb-2025,1479000.0,18-Mar-2025
"WS/MP18332/2024-2025/177496-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Feb-2025,1478984.0,18-Mar-2025
"WS/MP18292/2025-2026/177606-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Feb-2025,997152.0,29-Jan-2026
WS/MP18403/2025-2026/177607-Setting up of kitchen and pantries,25-Feb-2025,500000.0,04-Aug-2025
"WS/MP833/2025-2026/177647-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,3000000.0,07-Mar-2026
"WS/MP833/2025-2026/177648-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,800000.0,30-Jan-2026
"WS/MP833/2025-2026/177649-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,800000.0,30-Jan-2026
"WS/MP833/2025-2026/177650-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,800000.0,30-Jan-2026
WS/MP140/2024-2025/177652-Installation of multi-gym equipment,26-Feb-2025,746000.0,25-Mar-2025
WS/MP140/2025-2026/177653-Purchase of mobile water tankers,26-Feb-2025,365800.0,03-Apr-2025
WS/MP140/2024-2025/177654-Setting up of community effluent treatment plants,26-Feb-2025,999942.0,24-Mar-2025
WS/MP18329/2025-2026/177710-Lighting of public spaces,28-Feb-2025,200000.0,29-Sep-2025
WS/MP18329/2025-2026/177712-Lighting of public spaces,28-Feb-2025,200000.0,29-Sep-2025
WS/MP18329/2025-2026/177713-Lighting of public spaces,28-Feb-2025,200000.0,29-Sep-2025
WS/MP18329/2025-2026/177722-Lighting of public spaces,28-Feb-2025,200000.0,02-Sep-2025
WS/MP189/2025-2026/177758-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177770-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177773-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177774-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177775-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177776-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177777-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177778-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177779-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177780-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177781-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177782-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP18329/2025-2026/177784-Lighting of public spaces,28-Feb-2025,200000.0,20-Sep-2025
WS/MP189/2025-2026/177786-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177789-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/177793-Lighting of public spaces,26-Feb-2025,176795.0,15-Apr-2025
WS/MP162/2025-2026/177810-Construction of boundary walls of existing public and community buildings,26-Feb-2025,299818.0,11-Aug-2025
WS/MP18329/2025-2026/177811-Lighting of public spaces,28-Feb-2025,198500.0,16-Mar-2026
WS/MP162/2025-2026/177821-Construction of boundary walls of existing public and community buildings,26-Feb-2025,300000.0,30-Jul-2025
WS/MP18329/2025-2026/177822-Lighting of public spaces,28-Feb-2025,198500.0,24-Feb-2026
WS/MP18329/2026-2027/177823-Lighting of public spaces,28-Feb-2025,198500.0,08-Jul-2026
WS/MP18329/2026-2027/177824-Lighting of public spaces,28-Feb-2025,198500.0,20-Aug-2026
WS/MP18329/2025-2026/177826-Lighting of public spaces,28-Feb-2025,187000.0,16-Mar-2026
WS/MP18329/2025-2026/177843-Lighting of public spaces,28-Feb-2025,187000.0,16-Mar-2026
WS/MP162/2025-2026/177844-Construction of boundary walls of existing public and community buildings,26-Feb-2025,300000.0,19-Feb-2026
NA-Construction of boundary walls of existing public and community buildings,26-Feb-2025,300000.0,nan
WS/MP162/2025-2026/177851-Construction of additional rooms and halls in the existing public and community building,26-Feb-2025,300000.0,06-Aug-2025
WS/MP162/2025-2026/177853-Street lights,26-Feb-2025,448987.0,16-Jul-2025
WS/MP162/2025-2026/177854-Street lights,26-Feb-2025,449344.0,16-Jul-2025
WS/MP162/2025-2026/177855-Street lights,26-Feb-2025,448868.0,16-Jul-2025
WS/MP162/2025-2026/177857-Street lights,26-Feb-2025,449344.0,16-Jul-2025
WS/MP162/2024-2025/177859-Street lights,26-Feb-2025,450000.0,04-Mar-2025
WS/MP18364/2025-2026/177908-Construction of community centers and community halls,19-Mar-2025,500000.0,25-Nov-2025
WS/MP140/2025-2026/177915-Purchase of mobile water tankers,27-Feb-2025,365800.0,03-Apr-2025
WS/MP140/2025-2026/177916-Purchase of mobile water tankers,27-Feb-2025,365800.0,21-Apr-2025
WS/MP165/2024-2025/177920-Purchase of hospital equipment,03-Mar-2025,1200000.0,26-Mar-2025
WS/MP140/2024-2025/177927-Setting up of farmers’ training and assistance centers,27-Feb-2025,398096.0,18-Mar-2025
"WS/MP204/2024-2025/177943-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Feb-2025,482875.0,24-Mar-2025
"WS/MP204/2024-2025/177944-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Feb-2025,480740.0,24-Mar-2025
"WS/MP833/2026-2027/177946-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,2000000.0,20-Jul-2026
WS/MP833/2025-2026/177949-Construction of culverts and bridges,28-Feb-2025,3300000.0,16-Sep-2025
"WS/MP833/2025-2026/177950-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,700000.0,16-Sep-2025
"WS/MP833/2025-2026/177983-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,5000000.0,21-Jan-2026
"WS/MP833/2025-2026/177985-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,2500000.0,21-Jan-2026
"WS/MP833/2025-2026/177988-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,1500000.0,30-Jan-2026
"WS/MP833/2025-2026/177994-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,400000.0,08-Sep-2025
"WS/MP833/2025-2026/177997-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,2000000.0,28-Nov-2025
WS/MP833/2025-2026/178001-Construction of footpaths and pedestrian ways,28-Feb-2025,1000000.0,30-Jul-2025
"WS/MP833/2025-2026/178003-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,1000000.0,15-Oct-2025
"WS/MP833/2025-2026/178006-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,1000000.0,04-Feb-2026
WS/MP103/2025-2026/178083-Purchase of mobile water tankers,28-Feb-2025,160761.0,16-Mar-2026
WS/MP103/2025-2026/178084-Purchase of mobile water tankers,28-Feb-2025,160761.0,13-Mar-2026
WS/MP103/2025-2026/178085-Purchase of mobile water tankers,28-Feb-2025,160761.0,16-Mar-2026
WS/MP103/2025-2026/178086-Purchase of mobile water tankers,28-Feb-2025,160761.0,16-Mar-2026
WS/MP103/2024-2025/178195-Construction of common work sheds/ common covered sitting area,28-Feb-2025,1000000.0,13-Mar-2025
WS/MP844/2025-2026/178214-Construction of public toilets and bathrooms,28-Feb-2025,742754.0,08-Jul-2025
WS/MP844/2025-2026/178215-Construction of public toilets and bathrooms,28-Feb-2025,742768.0,08-Jul-2025
WS/MP844/2025-2026/178217-Construction of public toilets and bathrooms,28-Feb-2025,742768.0,08-Jul-2025
WS/MP844/2025-2026/178218-Construction of public toilets and bathrooms,28-Feb-2025,577008.0,08-Jul-2025
WS/MP18385/2024-2025/178220-Establishing public ground water recharging facilities,28-Feb-2025,1000000.0,26-Mar-2025
"WS/MP833/2025-2026/178221-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,500000.0,30-Aug-2025
"WS/MP833/2025-2026/178222-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Feb-2025,1000000.0,30-Jul-2025
WS/MP833/2025-2026/178226-Providing supply pipelines for drinking water,28-Feb-2025,1000000.0,30-Jan-2026
WS/MP833/2025-2026/178227-Providing drains and gutters for public drainage,28-Feb-2025,500000.0,16-Sep-2025
WS/MP833/2025-2026/178229-Providing drains and gutters for public drainage,28-Feb-2025,1000000.0,16-Sep-2025
WS/MP833/2025-2026/178232-Providing drains and gutters for public drainage,28-Feb-2025,1000000.0,16-Sep-2025
WS/MP833/2025-2026/178233-Providing drains and gutters for public drainage,28-Feb-2025,1000000.0,15-Oct-2025
WS/MP18403/2025-2026/178252-Construction of community centers and community halls,28-Feb-2025,500000.0,05-Aug-2025
WS/MP166/2024-2025/178253-Setting up of farmers’ training and assistance centers,28-Feb-2025,21787317.0,28-Feb-2025
WS/MP166/2024-2025/178254-Lighting of public spaces,28-Feb-2025,350000.0,11-Mar-2025
WS/MP833/2025-2026/178271-Setting up of farmers’ training and assistance centers,28-Feb-2025,1000000.0,06-Jan-2026
NA-Development of playfields and sports grounds,28-Feb-2025,2000000.0,nan
WS/MP18387/2025-2026/178376-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,22-Jan-2026
WS/MP18387/2025-2026/178377-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,20-Jun-2025
WS/MP18387/2025-2026/178378-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,20-Jun-2025
WS/MP18387/2025-2026/178379-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,05-Jul-2025
WS/MP18387/2025-2026/178380-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,26-Jul-2025
WS/MP18387/2025-2026/178382-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,15-Apr-2025
WS/MP18387/2025-2026/178383-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,17-Sep-2025
WS/MP18387/2025-2026/178385-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,16-Apr-2025
WS/MP18387/2025-2026/178390-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,30-Aug-2025
WS/MP18387/2025-2026/178391-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,02-Jul-2025
WS/MP18387/2025-2026/178392-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,23-Jul-2025
WS/MP18387/2026-2027/178393-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,13-May-2026
WS/MP18387/2025-2026/178396-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,09-Oct-2025
WS/MP18387/2025-2026/178397-Construction of rooms and halls in school and colleges,01-Mar-2025,400000.0,05-Jul-2025
"WS/MP18387/2025-2026/178402-Construction of roads, link roads, pathways or any other road with or without drainage system",01-Mar-2025,898166.0,16-May-2025
"WS/MP18387/2025-2026/178403-Construction of roads, link roads, pathways or any other road with or without drainage system",01-Mar-2025,898250.0,16-May-2025
WS/MP096/2025-2026/178440-Construction of public libraries and reading rooms,01-Mar-2025,1000000.0,14-Jan-2026
WS/MP891/2025-2026/178459-Construction of additional rooms and halls in the existing public and community building,05-Mar-2025,500000.0,09-Jul-2025
"WS/MP891/2025-2026/178460-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",05-Mar-2025,500000.0,09-Jul-2025
"WS/MP891/2025-2026/178461-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",05-Mar-2025,250000.0,20-Aug-2025
"WS/MP18329/2025-2026/178490-Construction of roads, link roads, pathways or any other road with or without drainage system",09-Mar-2025,1000000.0,03-Jul-2025
WS/MP18329/2025-2026/178491-Lighting of public spaces,09-Mar-2025,200000.0,29-Sep-2025
"WS/MP200/2025-2026/178510-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Mar-2025,889871.0,31-Jul-2025
"WS/MP200/2025-2026/178512-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Mar-2025,2397051.0,31-Jul-2025
"WS/MP200/2025-2026/178513-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Mar-2025,2356500.0,31-Jul-2025
"WS/MP200/2025-2026/178515-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Mar-2025,1739259.0,31-Jul-2025
WS/MP131/2025-2026/178519-Construction of buildings for community cultural activities,03-Mar-2025,1000000.0,04-Nov-2025
"WS/MP183/2025-2026/178533-Construction of roads, link roads, pathways or any other road with or without drainage system",03-Mar-2025,3999000.0,26-Apr-2025
"WS/MP887/2025-2026/178534-Construction of roads, link roads, pathways or any other road with or without drainage system",03-Mar-2025,396000.0,15-Jun-2025
WS/MP204/2025-2026/178553-Construction of boundary walls of existing public and community buildings,03-Mar-2025,1000000.0,18-Apr-2025
WS/MP204/2025-2026/178555-Construction of boundary walls of existing public and community buildings,03-Mar-2025,1000000.0,18-Apr-2025
WS/MP131/2025-2026/178631-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,03-Mar-2025,500000.0,31-May-2025
WS/MP18364/2025-2026/178645-Construction of rooms and halls in school and colleges,19-Mar-2025,300000.0,16-Jun-2025
WS/MP18286/2025-2026/178745-Development of public parks,03-Mar-2025,993610.0,28-Nov-2025
"WS/MP052/2024-2025/178857-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Mar-2025,1497882.0,29-Mar-2025
"WS/MP052/2024-2025/178858-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Mar-2025,999046.0,21-Mar-2025
"WS/MP18294/2025-2026/178879-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Mar-2025,500000.0,17-Apr-2025
NA-Setting up crops conservation facilities,04-Mar-2025,500000.0,nan
WS/MP189/2025-2026/178908-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
"WS/MP145/2025-2026/178909-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Mar-2025,1470105.0,03-Apr-2025
WS/MP189/2025-2026/178913-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178916-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178918-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178921-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178926-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
"WS/MP18294/2025-2026/178933-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Mar-2025,989802.0,17-Apr-2025
WS/MP189/2025-2026/178934-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178943-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178945-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178948-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178950-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178953-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178955-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
WS/MP189/2025-2026/178956-Lighting of public spaces,04-Mar-2025,176795.0,15-Apr-2025
"WS/MP094/2025-2026/178986-Purchase of ambulances (Four, three and two wheelers)",04-Mar-2025,3000000.0,23-Aug-2025
WS/MP094/2025-2026/178989-Construction of community centers and community halls,04-Mar-2025,30000000.0,11-Feb-2026
WS/MP094/2025-2026/178990-Construction of rooms and halls in school and colleges,04-Mar-2025,18600000.0,11-Feb-2026
"WS/MP842/2025-2026/178991-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Mar-2025,600000.0,20-Jan-2026
WS/MP094/2025-2026/178992-Purchase of vans and buses for educational institutions,04-Mar-2025,1700000.0,31-Jul-2025
WS/MP18284/2025-2026/179040-Construction of buildings for community cultural activities,04-Mar-2025,1000000.0,06-May-2025
"WS/MP18284/2025-2026/179069-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Mar-2025,1000000.0,07-Apr-2025
WS/MP18284/2025-2026/179103-Construction of community centers and community halls,04-Mar-2025,995000.0,02-Mar-2026
"WS/MP053/2025-2026/179152-Construction of roads, link roads, pathways or any other road with or without drainage system",05-Mar-2025,1483008.0,03-Apr-2025
"WS/MP053/2025-2026/179153-Construction of roads, link roads, pathways or any other road with or without drainage system",05-Mar-2025,1483556.0,03-Apr-2025
WS/MP053/2025-2026/179154-Construction of public staircase/ stair ghat for public convenience,05-Mar-2025,1481666.0,03-Apr-2025
"WS/MP053/2024-2025/179155-Construction of roads, link roads, pathways or any other road with or without drainage system",05-Mar-2025,1480654.0,29-Mar-2025
WS/MP053/2025-2026/179156-Construction of public staircase/ stair ghat for public convenience,05-Mar-2025,988810.0,03-Apr-2025
"WS/MP18304/2025-2026/179215-Construction of roads, link roads, pathways or any other road with or without drainage system",05-Mar-2025,200000.0,23-Jun-2025
WS/MP202/2025-2026/179238-Purchase of non-conventional energy system and devices for community use,05-Mar-2025,108000.0,12-Aug-2025
WS/MP163/2025-2026/179243-Purchase of books and periodicals for libraries/digitization of library books,05-Mar-2025,772000.0,29-Apr-2025
WS/MP163/2025-2026/179244-Purchase of books and periodicals for libraries/digitization of library books,05-Mar-2025,168000.0,18-Jun-2025
NA-Purchase of books and periodicals for libraries/digitization of library books,05-Mar-2025,60000.0,nan
"WS/MP202/2024-2025/179251-Construction of roads, link roads, pathways or any other road with or without drainage system",05-Mar-2025,1030000.0,25-Mar-2025
WS/MP202/2025-2026/179252-Improvement of electricity distribution infrastructure,05-Mar-2025,83000.0,08-May-2025
WS/MP202/2025-2026/179253-Improvement of electricity distribution infrastructure,05-Mar-2025,77200.0,08-May-2025
WS/MP18284/2025-2026/179294-Construction of buildings for community cultural activities,05-Mar-2025,300000.0,02-Apr-2025
WS/MP18284/2025-2026/179298-Construction of buildings for community cultural activities,05-Mar-2025,300000.0,02-Apr-2025
"WS/MP18284/2025-2026/179318-Construction of roads, link roads, pathways or any other road with or without drainage system",05-Mar-2025,500000.0,25-Apr-2025
WS/MP891/2025-2026/179384-Construction of rooms and halls in school and colleges,05-Mar-2025,500000.0,01-Jul-2025
WS/MP140/2025-2026/179469-Providing drains and gutters for public drainage,06-Mar-2025,900000.0,01-Apr-2025
WS/MP140/2025-2026/179470-Purchase of mobile water tankers,06-Mar-2025,375000.0,01-Apr-2025
WS/MP140/2025-2026/179471-Providing drains and gutters for public drainage,06-Mar-2025,500000.0,01-Apr-2025
WS/MP140/2025-2026/179472-Providing drains and gutters for public drainage,06-Mar-2025,500000.0,01-Apr-2025
WS/MP140/2025-2026/179477-Purchase of mobile water tankers,06-Mar-2025,365800.0,21-Apr-2025
WS/MP18294/2026-2027/179485-Construction of common work sheds/ common covered sitting area,06-Mar-2025,500000.0,03-Apr-2026
WS/MP18294/2025-2026/179487-Construction of common work sheds/ common covered sitting area,06-Mar-2025,600000.0,06-Aug-2025
WS/MP188/2026-2027/179557-Construction of stadiums,06-Mar-2025,19933000.0,09-Jul-2026
"WS/MP831/2025-2026/179712-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",06-Mar-2025,2000000.0,05-Feb-2026
WS/MP831/2025-2026/179713-Construction of culverts and bridges,06-Mar-2025,500000.0,11-Jun-2025
WS/MP831/2025-2026/179714-Construction of rooms and halls in school and colleges,06-Mar-2025,1000000.0,07-Nov-2025
WS/MP18284/2025-2026/179747-Construction of culverts and bridges,06-Mar-2025,500000.0,22-Apr-2025
WS/MP146/2025-2026/179856-Development of playground,06-Mar-2025,1500000.0,01-Jul-2025
"WS/MP138/2024-2025/179954-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Mar-2025,500000.0,10-Mar-2025
"WS/MP888/2025-2026/179982-Construction of roads, link roads, pathways or any other road with or without drainage system",07-Mar-2025,8245381.0,29-Oct-2025
WS/MP103/2025-2026/180018-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,10-Mar-2025,400000.0,13-May-2025
WS/MP103/2025-2026/180021-Construction of common work sheds/ common covered sitting area,10-Mar-2025,400000.0,09-Apr-2025
WS/MP103/2025-2026/180026-Installation of fixed garden gym equipment,10-Mar-2025,852800.0,29-Apr-2025
WS/MP103/2025-2026/180027-Installation of fixed garden gym equipment,10-Mar-2025,852800.0,29-Apr-2025
WS/MP103/2025-2026/180028-Installation of fixed garden gym equipment,10-Mar-2025,852800.0,29-Apr-2025
WS/MP103/2025-2026/180037-Installation of fixed garden gym equipment,10-Mar-2025,852749.0,29-Apr-2025
WS/MP103/2025-2026/180038-Installation of fixed garden gym equipment,10-Mar-2025,852749.0,29-Apr-2025
WS/MP103/2025-2026/180039-Installation of fixed garden gym equipment,10-Mar-2025,852749.0,29-Apr-2025
WS/MP103/2025-2026/180040-Installation of fixed garden gym equipment,10-Mar-2025,852749.0,29-Apr-2025
WS/MP103/2025-2026/180047-Construction of common work sheds/ common covered sitting area,10-Mar-2025,1000000.0,17-Apr-2025
WS/MP847/2025-2026/180088-Lighting of public spaces,07-Mar-2025,443787.0,09-Oct-2025
"WS/MP095/2025-2026/180094-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Mar-2025,212242.0,30-May-2025
"WS/MP095/2025-2026/180095-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Mar-2025,236496.0,30-May-2025
"WS/MP095/2025-2026/180096-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Mar-2025,418225.0,30-May-2025
"WS/MP095/2025-2026/180097-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Mar-2025,119037.0,16-Jun-2025
WS/MP225/2025-2026/180132-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180133-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180134-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180135-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180136-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180137-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180138-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180139-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180140-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180141-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180142-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180143-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180144-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180145-Installation of multi-gym equipment,07-Mar-2025,500000.0,28-Apr-2025
WS/MP225/2025-2026/180150-Installation of multi-gym equipment,07-Mar-2025,500000.0,15-Apr-2025
WS/MP225/2025-2026/180151-Installation of multi-gym equipment,07-Mar-2025,500000.0,15-Apr-2025
WS/MP225/2025-2026/180152-Installation of multi-gym equipment,07-Mar-2025,500000.0,15-Apr-2025
WS/MP225/2025-2026/180153-Installation of multi-gym equipment,07-Mar-2025,500000.0,15-Apr-2025
WS/MP225/2025-2026/180154-Installation of multi-gym equipment,07-Mar-2025,500000.0,15-Apr-2025
"WS/MP095/2025-2026/180173-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Mar-2025,2339512.0,13-Jun-2025
WS/MP095/2025-2026/180174-Construction of rooms and halls in school and colleges,24-Mar-2025,2500000.0,13-Jun-2025
WS/MP095/2025-2026/180175-Construction of rooms and halls in school and colleges,24-Mar-2025,5000000.0,13-Jun-2025
WS/MP095/2025-2026/180176-Purchase of vans and buses for educational institutions,24-Mar-2025,1744320.0,11-Jun-2025
"WS/MP095/2025-2026/180177-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Mar-2025,1626438.0,13-Jun-2025
WS/MP188/2025-2026/180182-Development of playfields and sports grounds,08-Mar-2025,25400000.0,13-Jan-2026
"WS/MP081/2024-2025/180239-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,1490000.0,29-Mar-2025
"WS/MP081/2024-2025/180240-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,1490000.0,29-Mar-2025
WS/MP095/2025-2026/180253-Construction of rooms and halls in school and colleges,24-Mar-2025,3000000.0,13-Jun-2025
WS/MP095/2025-2026/180254-Construction of rooms and halls in school and colleges,24-Mar-2025,4500000.0,13-Jun-2025
"WS/MP843/2025-2026/180325-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,1000000.0,10-Nov-2025
"WS/MP840/2024-2025/180390-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180393-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180398-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180400-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499264.0,29-Mar-2025
"WS/MP840/2024-2025/180403-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180407-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180411-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180414-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180416-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
"WS/MP840/2024-2025/180417-Construction of roads, link roads, pathways or any other road with or without drainage system",08-Mar-2025,499263.0,29-Mar-2025
WS/MP18385/2025-2026/180491-Construction of public irrigation facilities,09-Mar-2025,1000000.0,19-Aug-2025
WS/MP18385/2025-2026/180492-Establishing public ground water recharging facilities,09-Mar-2025,1000000.0,19-Aug-2025
"WS/MP18291/2025-2026/180603-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Mar-2025,500000.0,04-Jul-2025
"WS/MP18291/2025-2026/180604-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Mar-2025,500000.0,04-Jul-2025
WS/MP18405/2025-2026/180619-Purchase of vans and buses for educational institutions,19-Apr-2025,2579526.0,04-Jul-2025
WS/MP18405/2026-2027/180620-Lighting of public spaces,19-Apr-2025,418750.0,13-May-2026
WS/MP18405/2025-2026/180621-Lighting of public spaces,19-Apr-2025,403694.0,16-Jan-2026
WS/MP18405/2025-2026/180622-Lighting of public spaces,19-Apr-2025,299934.0,13-Jan-2026
