ida_id,canonical_name,normalized_name,agency_type,created_at
IDA_000629,LATEHAR(DEPUTY COMMISSIONER LATEHAR_IDA),latehardeputy commissioner lateharida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258618
IDA_000630,KABEERDHAM(DISTRICT COLLECTOR KABIRDHAM),kabeerdhamdistrict collector kabirdham,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258623
IDA_000631,SHAHID BHAGAT SINGH NAGAR(DEPUTY COMMISSIONER SHAHID BHAGAT SINGH NAGAR_IDA),shahid bhagat singh nagardeputy commissioner shahid bhagat singh nagarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258651
IDA_000632,NAMSAI(DEPUTY COMMISIONER NAMSAI_IDA),namsaideputy commisioner namsaiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258657
IDA_000633,DIU(COLLECTOR DIU),diucollector diu,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258664
IDA_000634,"WEST SIANG(DEPUTY COMMISSIONER, WEST SIANG (IDA))",west siangdeputy commissioner west siang ida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258671
IDA_000635,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),rajsamanddistrict collector rajsamandida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258677
IDA_000636,EASTERN WEST KHASI HILLS(DEPUTY COMMISSIONER EASTERN WEST KHASI HILLS MAIRANG_IDA),eastern west khasi hillsdeputy commissioner eastern west khasi hills mairangida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258685
IDA_000637,VIJAYANAGARA(DEPUTY COMMISSIONER VIJAYANAGARA_IDA),vijayanagaradeputy commissioner vijayanagaraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258691
IDA_000638,ELURU(DISTRICT COLLECTOR ELURU_IDA),elurudistrict collector eluruida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258696
IDA_000639,JHARGRAM(DISTRICT MAGISTRATE JHARGRAM_IDA),jhargramdistrict magistrate jhargramida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258702
IDA_000640,BEED(DISTRICT COLLECTOR BEED_IDA),beeddistrict collector beedida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258708
IDA_000641,MAUGANJ(DISTRICT COLLECTOR MAUGANJ_IDA),mauganjdistrict collector mauganjida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258716
IDA_000642,BALOTRA(DISTRICT COLLECTOR BALOTRA_IDA),balotradistrict collector balotraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258722
IDA_000643,BARMER(DISTRICT COLLECTOR BARMER_IDA),barmerdistrict collector barmerida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258728
IDA_000644,JODHPUR GRAMIN(DISTRICT COLLECTOR JODHPUR RURAL_IDA),jodhpur gramindistrict collector jodhpur ruralida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258735
IDA_000645,SHEOHAR(DISTRICT PLANNING OFFICER SEOHAR_IDA),sheohardistrict planning officer seoharida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258742
IDA_000646,SOUTH EAST(COMMISSIONER MCD SOUTH EAST_IDA),south eastcommissioner mcd south eastida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258749
IDA_000647,DAUSA(DISTRICT COLLECTOR DAUSA_IDA),dausadistrict collector dausaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258755
IDA_000648,"SIAHA(DEPUTY COMMISSIONER, SIAHA)",siahadeputy commissioner siaha,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258761
IDA_000649,"LUNGLEI(DEPUTY COMMISSIONER, LUNGLEI)",lungleideputy commissioner lunglei,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258769
IDA_000650,PATHANKOT(DEPUTY COMMISSIONER PATHANKOT_IDA),pathankotdeputy commissioner pathankotida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258776
IDA_000651,PAPUM PARE(DEPUTY COMMISSIONER PAPUM PARE_IDA),papum paredeputy commissioner papum pareida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258782
IDA_000652,PULWAMA(DEPUTY COMMISSIONER  PULWAMA_IDA),pulwamadeputy commissioner pulwamaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258787
IDA_000653,POONCH(DEPUTY COMMISSIONER POONCH_IDA),poonchdeputy commissioner poonchida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258796
IDA_000654,FATEHABAD(DEPUTY COMMISSIONER FATEHABAD),fatehabaddeputy commissioner fatehabad,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258802
IDA_000655,BAJALI(DC OFFICE BAJALI),bajalidc office bajali,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258835
IDA_000656,KUMURAM BHEEM ASIFABAD(DISTRICT COLLECTOR KB ASIFABAD_IDA),kumuram bheem asifabaddistrict collector kb asifabadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258845
IDA_000657,KAMAREDDY(DISTRICT COLLECTOR KAMAREDDY_IDA),kamareddydistrict collector kamareddyida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258852
IDA_000658,DHENKANAL(DISTRICT COLLECTOR DHENKANAL_IDA),dhenkanaldistrict collector dhenkanalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258858
IDA_000659,JALPAIGURI(DISTRICT MAGISTRATE JALPAIGURI_IDA),jalpaiguridistrict magistrate jalpaiguriida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258865
IDA_000660,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),south westcommissioner mcd south west,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258871
IDA_000661,BANDIPORA(DEPUTY COMMISSIONER BANDIPORA_IDA),bandiporadeputy commissioner bandiporaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258877
IDA_000662,KARGIL(DEPUTY COMMISSIONERKARGIL),kargildeputy commissionerkargil,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258883
IDA_000663,PALNADU(DISTRICT COLLECTOR PALNADU_IDA),palnadudistrict collector palnaduida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258891
IDA_000664,SOUTH ANDAMANS(IMPLEMENTING DISTRICT AUTHORITY(SA)),south andamansimplementing district authoritysa,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258901
IDA_000665,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),jhalawardistrict collector jhalawarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258910
IDA_000666,"SAITUAL(DY. COMMISSIONERS OFFICE, SAITUAL)",saitualdy commissioners office saitual,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258917
IDA_000667,SARAN(DISTRICT PLANNING OFFICE SARAN CHAPRA_IDA),sarandistrict planning office saran chapraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258925
IDA_000668,COIMBATORE(DISTRICT COLLECTOR COIMBATORE_IDA),coimbatoredistrict collector coimbatoreida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258932
IDA_000669,TIRAP(DEPUTY COMMISSIONER TIRAP_IDA),tirapdeputy commissioner tirapida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258940
IDA_000670,"CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)",champhaideputy commisioner champhai,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258946
IDA_000671,DHUBRI(DEPUTY COMMISSIONER DHUBRI_IDA),dhubrideputy commissioner dhubriida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258952
IDA_000672,NAGAPATTINAM(DISTRICT COLLECTOR NAGAPATTINAM_4),nagapattinamdistrict collector nagapattinam4,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258958
IDA_000673,DEBAGADA(DISTRICT COLLECTOR DEOGARH_IDA),debagadadistrict collector deogarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258964
IDA_000674,DAMAN(DISTRICT COLLECTOR DAMAN_IDA),damandistrict collector damanida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258976
IDA_000675,BALOD(COLLECTOR BALOD_IDA),balodcollector balodida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258984
IDA_000676,YADGIR(DEPUTY COMMSIONER YADGIR_IDA),yadgirdeputy commsioner yadgirida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258991
IDA_000677,BEMETARA(COLLECTOR BEMETARA_IDA),bemetaracollector bemetaraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.258999
IDA_000678,KALABURAGI(DEPUTY COMMISSIONER GULBARGA_IDA),kalaburagideputy commissioner gulbargaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259005
IDA_000679,CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),chandrapurdistrict collector chandrapurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259012
IDA_000680,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),kamrupdeputy commissioner kamrupida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259017
IDA_000681,BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA),banswaradistrict collector banswaraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259023
IDA_000682,BUNDI(DISTRICT COLLECTOR BUNDI_IDA),bundidistrict collector bundiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259028
IDA_000683,BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA),balrampurdistrict magistrate balrampurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259075
IDA_000684,NORTH AND MIDDLE ANDAMAN(IMPLEMENTING DISTRICT AUTHORITY(N&MA)),north and middle andamanimplementing district authoritynma,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259098
IDA_000685,UNA(DEPUTY COMMISSIOENR UNA_IDA),unadeputy commissioenr unaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259105
IDA_000686,SINGRAULI(DISTRICT COLLECTOR SINGRAULI_IDA),singraulidistrict collector singrauliida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259110
IDA_000687,"PITHORAGARH(NRLM , PITHORAGARH)",pithoragarhnrlm pithoragarh,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259118
IDA_000688,BARA BANKI(DISTRICT MAGISTRATE BARABANKI_IDA),bara bankidistrict magistrate barabankiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259126
IDA_000689,MANENDRAGARH-CHIRMIRI-BHARATPUR(M C B)(COLLECTOR MCB_IDA),manendragarhchirmiribharatpurm c bcollector mcbida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259133
IDA_000690,REWARI(DISTRICT COMMISSIONER REWARI),rewaridistrict commissioner rewari,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259138
IDA_000691,ARIYALUR(DISTRICT COLLECTOR ARIYALUR_IDA),ariyalurdistrict collector ariyalurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259145
IDA_000692,"UPPER SIANG(DISTRICT PLANNING OFFICER,YINGKIONG)",upper siangdistrict planning officeryingkiong,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259150
IDA_000693,DIMAPUR(DEPUTY COMMISSIONER DIMAPUR_IDA),dimapurdeputy commissioner dimapurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259156
IDA_000694,KISHTWAR(DEPUTY COMMISSIONER KISHTWAR_IDA),kishtwardeputy commissioner kishtwarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259162
IDA_000695,LOWER DIBANG VALLEY(DEPUTY COMMISIONER LOWER DIBANG VALLEY_IDA),lower dibang valleydeputy commisioner lower dibang valleyida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259168
IDA_000696,KAMLE(DEPUTY COMMISIONER KAMLE_IDA),kamledeputy commisioner kamleida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259174
IDA_000697,TAMULPUR(IDA TAMULPUR),tamulpurida tamulpur,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259180
IDA_000698,BALRAMPUR-RAMANUJGANJ(DISTRICT COLLECTOR BALRAMPUR_IDA),balrampurramanujganjdistrict collector balrampurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259186
IDA_000699,KOLASIB(DEPUTY COMMISSIONER KOLASIB),kolasibdeputy commissioner kolasib,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259191
IDA_000700,GANGTOK(DISTRICT COLLECTOR EAST DISTRICT_IDA),gangtokdistrict collector east districtida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259196
IDA_000701,MANGAN(DISTRICT COLLECTOR MANGAN_IDA),mangandistrict collector manganida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259202
IDA_000702,PEDDAPALLI(DISTRICT COLLECTOR PEDDAPALLY_IDA),peddapallidistrict collector peddapallyida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259207
IDA_000703,MANCHERIAL(DISTRICT COLLECTOR MANCHERIAL_IDA),mancherialdistrict collector mancherialida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259213
IDA_000704,MULUGU(DISTRICT COLLECTOR MULUGU_IDA),mulugudistrict collector muluguida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259218
IDA_000705,BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA),bageshwardistrict magistrate bageshwarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259224
IDA_000706,IMPHAL WEST(DEPUTY COMMISSIONER IMPHAL WEST MPLADS_IDA),imphal westdeputy commissioner imphal west mpladsida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259230
IDA_000707,BARAN(DISTRICT COLLECTOR BARAN_IDA),barandistrict collector baranida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259235
IDA_000708,MOKOKCHUNG(DEPUTY COMMISSIONER MOKOKCHUNG_IDA),mokokchungdeputy commissioner mokokchungida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259240
IDA_000709,MON(DEPUTY COMMISSIONER MON_IDA),mondeputy commissioner monida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259246
IDA_000710,UKHRUL(DEPUTY COMMISSIONER UKHRUL_IDA),ukhruldeputy commissioner ukhrulida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259252
IDA_000711,BULDHANA(DISTRICT COLLECTOR BULDHANA_IDA),buldhanadistrict collector buldhanaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259257
IDA_000712,SHOPIAN(DEPUTY COMMISSIONER SHOPIAN_IDA),shopiandeputy commissioner shopianida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259263
IDA_000713,BOUDH(DISTRICT COLLECTOR BOUDH_IDA),boudhdistrict collector boudhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259268
IDA_000714,NIWARI(DISTRICT COLLECTOR NIWARI_IDA),niwaridistrict collector niwariida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259273
IDA_000715,KEKRI(DISTRICT COLLECTOR KEKRI_IDA),kekridistrict collector kekriida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259280
IDA_000716,GURUGRAM(DC CUM NODAL OFFICER MPLADS_5),gurugramdc cum nodal officer mplads5,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259285
IDA_000717,KINNAUR(DEPUTY COMMISSIONER KINNAUR_IDA),kinnaurdeputy commissioner kinnaurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259290
IDA_000718,SEPAHIJALA(DISTRICT MAGISTRATE AND COLLECTOR SIPAHIJALA_IDA),sepahijaladistrict magistrate and collector sipahijalaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259308
IDA_000719,SHAMLI(DISTRICT MAGISTRATE SHAMLI_IDA),shamlidistrict magistrate shamliida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259314
IDA_000720,CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA),champawatdistrict magistrate champawatida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259319
IDA_000721,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),ashoknagardistrict collector ashoknagarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259324
IDA_000722,BISHNUPUR(DEPUTY COMMISSIONER BISHNUPUR_IDA),bishnupurdeputy commissioner bishnupurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259330
IDA_000723,JAYASHANKAR BHUPALAPALLY(DISTRICT COLLECTOR JAYASHANKAR BHUPALPALLY_IDA),jayashankar bhupalapallydistrict collector jayashankar bhupalpallyida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259336
IDA_000724,SANCHOR(DISTRICT COLLECTOR SANCHOR_IDA),sanchordistrict collector sanchorida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259341
IDA_000725,DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA),dhamtaridistrict collector dhamtariida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259346
IDA_000726,NORTH TRIPURA(DISTRICT MAGISTRATE AND COLLECTOR NORTH TRIPURA DISTRICT_IDA),north tripuradistrict magistrate and collector north tripura districtida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259352
IDA_000727,SORENG(DISTRICT COLLECTOR SORENG_IDA),sorengdistrict collector sorengida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259358
IDA_000728,SERCHHIP(DEPUTY COMMISSIONER SERCHHIP),serchhipdeputy commissioner serchhip,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259363
IDA_000729,WOKHA(DEPUTY COMMISSIONER WOKHA_IDA),wokhadeputy commissioner wokhaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259368
IDA_000730,CHURACHANDPUR(DEPUTY COMMISSIONER CHURACHANDPUR MPLADS_IDA),churachandpurdeputy commissioner churachandpur mpladsida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259374
IDA_000731,KOHIMA(DEPUTY COMMISIONER_7),kohimadeputy commisioner7,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259379
IDA_000732,KAMJONG(DEPUTY COMMISSIONER KAMJONG MPLADS_IDA),kamjongdeputy commissioner kamjong mpladsida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259385
IDA_000733,TAMENGLONG(DEPUTY COMMISSIONER TAMENGLONG_IDA),tamenglongdeputy commissioner tamenglongida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259390
IDA_000734,SOUTH SALMARA MANCACHAR(DEPUTY COMMISSIONER SOUTH SALMARA MANKACHAR_IDA),south salmara mancachardeputy commissioner south salmara mankacharida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259396
IDA_000735,LAHAUL AND SPITI(DEPUTY COMMISSIONER L AND S_IDA),lahaul and spitideputy commissioner l and sida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259402
IDA_000736,DIBANG VALLEY(DEPUTY COMMISIONER DIBANG VALLEY_IDA),dibang valleydeputy commisioner dibang valleyida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259408
IDA_000737,LAWNGTLAI(DSC LAWNGTLAI),lawngtlaidsc lawngtlai,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259414
IDA_000738,SOUTH TRIPURA(DISTRICT MAGISTRATE AND COLLECTOR SOUTH TRIPURA DISTRICT_IDA),south tripuradistrict magistrate and collector south tripura districtida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259420
IDA_000739,REASI(DC REASI_2),reasidc reasi2,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259426
IDA_000740,KURUNG KUMEY(DEPUTY COMMISSIONER KURUNG KUMEY_IDA),kurung kumeydeputy commissioner kurung kumeyida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259431
IDA_000741,IMPHAL EAST(DEPUTY COMMISSIONER IMPHAL EAST_IDA),imphal eastdeputy commissioner imphal eastida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259437
IDA_000742,HINGOLI(DISTRICT COLLECTOR HINGOLI_IDA),hingolidistrict collector hingoliida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259442
IDA_000743,NICOBARS(DEPUTY COMMISSIONER NICOBAR_IDA),nicobarsdeputy commissioner nicobarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259448
IDA_000744,SIANG(DEPUTY COMMISIONER SIANG_IDA),siangdeputy commisioner siangida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259453
IDA_000745,NOKLAK(DEPUTY COMMISSIONER NOKLAK_IDA),noklakdeputy commissioner noklakida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259459
IDA_000746,TONK(DISTRICT COLLECTOR TONK_IDA),tonkdistrict collector tonkida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259464
IDA_000747,GANDERBAL(DEPUTY COMMISSIONER GANDERBAL_IDA),ganderbaldeputy commissioner ganderbalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259470
IDA_000748,LONGDING(DEPUTY COMMISIONER LONGDING_IDA),longdingdeputy commisioner longdingida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259476
IDA_000749,KARNAL(DEPUTY COMMISSIONER KARNAL),karnaldeputy commissioner karnal,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259481
IDA_000750,KAKCHING(DEPUTY COMMISSIONER KAKCHING_IDA),kakchingdeputy commissioner kakchingida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259487
IDA_000751,LEPARADA(DEPUTY COMMISIONER LEPARADA_IDA),leparadadeputy commisioner leparadaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259492
IDA_000752,LAKHISARAI(DISTRICT PLANNING OFFICER LAKHISARAI_IDA),lakhisaraidistrict planning officer lakhisaraiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259498
IDA_000753,PEREN(DEPUTY COMMISSIONER PEREN_IDA),perendeputy commissioner perenida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259503
IDA_000754,KHAIRAGARH-CHHUIKHADAN-GANDAI(DISTRICT COLLECTOR KHAIRAGARH_IDA),khairagarhchhuikhadangandaidistrict collector khairagarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259509
IDA_000755,KRA DAADI(DC KRADAADI_IDA),kra daadidc kradaadiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259515
IDA_000756,JIRIBAM(DEPUTY COMMISSIONER JIRIBAM MPLADS_IDA),jiribamdeputy commissioner jiribam mpladsida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259521
IDA_000757,UNAKOTI(DISTRICT MAGISTRATE AND COLLECTOR  UNOKOTI_IDA),unakotidistrict magistrate and collector unokotiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259529
IDA_000758,HNAHTHIAL(DEPUTY COMMISSIONER HNAHTHIAL_IDA),hnahthialdeputy commissioner hnahthialida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259536
IDA_000759,"KHAWZAWL(OFFICE OF THE DEPUTY COMMISSIONER, KHAWZAWL)",khawzawloffice of the deputy commissioner khawzawl,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259543
IDA_000760,MOHLA-MANPUR-AMBAGARH CHOUKI(COLLECTOR MMC_IDA),mohlamanpurambagarh choukicollector mmcida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259550
IDA_000761,TUENSANG(DEPUTY COMMISSIONER TUENSANG_IDA),tuensangdeputy commissioner tuensangida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259556
IDA_000762,ANJAW(DEPUTY COMMISIONER ANJAW_IDA),anjawdeputy commisioner anjawida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259563
IDA_000763,KIPHIRE(DEPUTY COMMISSIONER KIPHIRE_IDA),kiphiredeputy commissioner kiphireida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259569
IDA_000764,CHANGLANG(DEPUTY COMMISIONER CHANGLANG_IDA),changlangdeputy commisioner changlangida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259575
IDA_000765,GOMATI(DM OFFICE GOMATI MPLADS),gomatidm office gomati mplads,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259581
IDA_000766,TAWANG(DEPUTY COMMISIONER TAWANG_IDA),tawangdeputy commisioner tawangida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259586
IDA_000767,KULGAM(DEPUTY COMMISSIONER KULGAM_IDA),kulgamdeputy commissioner kulgamida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259591
IDA_000768,SENAPATI(DEPUTY COMMISSIONER SENAPATI_IDA),senapatideputy commissioner senapatiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259597
IDA_000769,KANGPOKPI(DEPUTY COMMISSIONER KANGPOKPI MPLADS_IDA),kangpokpideputy commissioner kangpokpi mpladsida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259603
IDA_000770,DADRA AND NAGAR HAVELI(DISTRICT COLLECTOR DADAR AND NAGAR HAVELI_IDA),dadra and nagar havelidistrict collector dadar and nagar haveliida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259609
IDA_000771,TENGNOUPAL(DEPUTY COMMISSIONER TENGNOUPAL MPLADS_IDA),tengnoupaldeputy commissioner tengnoupal mpladsida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259614
IDA_000772,SHAMATOR(DEPUTY COMMISSIONER SHAMATOR_IDA),shamatordeputy commissioner shamatorida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259620
IDA_000773,NUH(DEPUTY COMMISSIONER NUH),nuhdeputy commissioner nuh,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259628
IDA_000774,ANOOPGARH(DISTRICT COLLECTOR ANOOPGARH_IDA),anoopgarhdistrict collector anoopgarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259633
IDA_000775,LONGLENG(DEPUTY COMMISSIONER LONGLENG_IDA),longlengdeputy commissioner longlengida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259638
IDA_000776,DIMA HASAO(DEPUTY COMMISSIONER DIMA HASAO_IDA),dima hasaodeputy commissioner dima hasaoida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.259644
