source_house,source_file,source_row_number,sr_no,state,work,work_id,ida,honble_members_of_parliament,elected/nominated,expenditure_date,vendor_name,payment_status,fund_disbursed_amount_₹
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11370,11369,Uttar Pradesh,Construction of common work sheds/ common covered sitting area,WS/MP202/2025-2026/199245,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-12-29,JAYA SRI INDUSTRIES,Payment Success,1131078.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11371,11370,Uttar Pradesh,Construction of common work sheds/ common covered sitting area,WS/MP202/2025-2026/199246,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-12-29,JAYA SRI INDUSTRIES,Payment Success,1132775.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11372,11371,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199013,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11373,11372,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199077,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11374,11373,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199027,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11375,11374,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199063,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11376,11375,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199021,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11377,11376,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199020,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11378,11377,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199014,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11379,11378,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199015,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11380,11379,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199012,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11381,11380,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199016,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-10-15,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11382,11381,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199065,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-08-08,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11383,11382,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199032,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-08-08,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11384,11383,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199074,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-08-08,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11385,11384,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199024,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-08-07,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11386,11385,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199023,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-08-08,JAYA SRI INDUSTRIES,Payment Success,653980.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,11387,11386,Uttar Pradesh,Installation of multi-gym equipment,WS/MP202/2025-2026/199018,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-08-08,JAYA SRI INDUSTRIES,Payment Success,653980.0
