source_house,source_file,source_row_number,sr_no,work_category,work,state,ida,work_description,honble_members_of_parliament,elected/nominated,image,completion_date,amount_disbursed_₹,raw_completion_date,raw_amount_disbursed_₹,completed_disbursed_amount_inr,raw_work_category,canonical_work_category,raw_state,canonical_state,canonical_state_id,raw_constituency,canonical_constituency,canonical_constituency_id,raw_ida,canonical_ida,canonical_authority_id,raw_mp_name,canonical_mp_name,canonical_mp_id,canonical_work_id,financial_year
RAJYA_SABHA,Works Completed (8).csv,6349,6348,Normal/Others,WS/MP18295/2025-2026/193113-Construction of boundary walls of existing public and community buildings,Rajasthan,Balotra(DISTRICT COLLECTOR Balotra_IDA),"Construction of a Boundary Wall at G.H. Primary School, Herajaniyo ki Daani, Gram Panchayat Ratehu, Panchayat Samiti Gida, District Balotra, Rajasthan",Smt. Sonia Gandhi (2024-30) (NaN-NaN),Elected MP,Images,2025-12-29,1499632.0,2025-12-29,1499632.0,1499632.0,Normal/Others,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Balotra(DISTRICT COLLECTOR Balotra_IDA),BALOTRA(DISTRICT COLLECTOR BALOTRA_IDA),IDA_BALOTRA_DISTRICT_COLLECTOR_BALOTRA_IDA_,Smt. Sonia Gandhi (2024-30) (NaN-NaN),SMT. SONIA GANDHI (2024-30) (NAN-NAN),MP_RAJYA_SABHA_SMT__SONIA_GANDHI__2024_30___NAN_NAN_,WORK_HASH_8580402129280262630,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6350,6349,Normal/Others,WS/MP18382/2025-2026/200747-Development of public parks,West Bengal,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),Installation of integrated solar street lights 16 nos,Smt. Mamata Thakur (2024-30) (NaN-NaN),Elected MP,Images,2025-07-23,544197.0,2025-07-23,544197.0,544197.0,Normal/Others,OTHER_WORKS,West Bengal,WEST BENGAL,STATE_WEST_BENGAL,Elected MP,ELECTED MP,NOM_ELECTED_MP,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),PURBA MEDINIPUR(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),IDA_PURBA_MEDINIPUR_DISTRICT_MAGISTRATE_PURBA_MEDINIPUR_IDA_,Smt. Mamata Thakur (2024-30) (NaN-NaN),SMT. MAMATA THAKUR (2024-30) (NAN-NAN),MP_RAJYA_SABHA_SMT__MAMATA_THAKUR__2024_30___NAN_NAN_,WORK_HASH_3776529992152524204,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6351,6350,Normal/Others,"WS/MP18387/2025-2026/182700-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),BLOCK NEBUA NAURANGIYA KE GP GHINAHUA ME PANCHAYAT BHAWAN SE TULASI KUSHWAHA KE GHAR TAK 100M CC ROAD KA NIRMAN KARY,Shri Ratanjit Pratap Narain Singh (2024-30) (NaN-NaN),Elected MP,,2025-09-24,898012.0,2025-09-24,898012.0,898012.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),KUSHINAGAR(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),IDA_KUSHINAGAR_DISTRICT_MAGISTRATE_KUSHINAGAR_PADRAUNA_IDA_,Shri Ratanjit Pratap Narain Singh (2024-30) (NaN-NaN),RATANJIT PRATAP NARAIN SINGH (2024-30) (NAN-NAN),MP_RAJYA_SABHA_RATANJIT_PRATAP_NARAIN_SINGH__2024_30___NAN_NAN_,WORK_HASH_4113447607809443411,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6352,6351,Normal/Others,"WS/MP18387/2025-2026/182631-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),NAGAR PANCHAYAT SUKRAULI KE WARD NUMBER 14 MAHARANA PRATAP NAGAR ME NAND LAL MADDHESHIYA KE GHAR SE BABALU MISHRA KE GHAR HOTE HUE JAY PRAKASH SINGH KE GHAR TAK 100M CC ROAD KA NIRMAN KARY,Shri Ratanjit Pratap Narain Singh (2024-30) (NaN-NaN),Elected MP,,2025-09-24,897773.0,2025-09-24,897773.0,897773.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),KUSHINAGAR(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),IDA_KUSHINAGAR_DISTRICT_MAGISTRATE_KUSHINAGAR_PADRAUNA_IDA_,Shri Ratanjit Pratap Narain Singh (2024-30) (NaN-NaN),RATANJIT PRATAP NARAIN SINGH (2024-30) (NAN-NAN),MP_RAJYA_SABHA_RATANJIT_PRATAP_NARAIN_SINGH__2024_30___NAN_NAN_,WORK_HASH_3204200159466484225,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6353,6352,Normal/Others,"WS/MP18300/2025-2026/204273-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction work of PCC road and underground drain,Dr. Bhim Singh (2024-30) (NaN-NaN),Elected MP,Images,2025-07-28,1493900.0,2025-07-28,1493900.0,1493900.0,Normal/Others,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),IDA_PATNA_DISTRICT_PLANNING_OFFICER_PATNA_IDA_,Dr. Bhim Singh (2024-30) (NaN-NaN),BHIM SINGH (2024-30) (NAN-NAN),MP_RAJYA_SABHA_BHIM_SINGH__2024_30___NAN_NAN_,WORK_HASH_17053316241133064213,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6354,6353,Normal/Others,"WS/MP18300/2025-2026/200902-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction work of PCC road and underground drain,Dr. Bhim Singh (2024-30) (NaN-NaN),Elected MP,,2026-01-13,1194151.0,2026-01-13,1194151.0,1194151.0,Normal/Others,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),IDA_PATNA_DISTRICT_PLANNING_OFFICER_PATNA_IDA_,Dr. Bhim Singh (2024-30) (NaN-NaN),BHIM SINGH (2024-30) (NAN-NAN),MP_RAJYA_SABHA_BHIM_SINGH__2024_30___NAN_NAN_,WORK_HASH_14789073735327754047,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6355,6354,Normal/Others,"WS/MP18300/2025-2026/200903-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction work of PCC road and underground drain,Dr. Bhim Singh (2024-30) (NaN-NaN),Elected MP,Images,2025-07-28,1002900.0,2025-07-28,1002900.0,1002900.0,Normal/Others,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),IDA_PATNA_DISTRICT_PLANNING_OFFICER_PATNA_IDA_,Dr. Bhim Singh (2024-30) (NaN-NaN),BHIM SINGH (2024-30) (NAN-NAN),MP_RAJYA_SABHA_BHIM_SINGH__2024_30___NAN_NAN_,WORK_HASH_5590157725342378638,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6356,6355,Normal/Others,"WS/MP18300/2025-2026/200904-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction work of PCC road and underground drain,Dr. Bhim Singh (2024-30) (NaN-NaN),Elected MP,Images,2025-07-28,1083650.0,2025-07-28,1083650.0,1083650.0,Normal/Others,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),IDA_PATNA_DISTRICT_PLANNING_OFFICER_PATNA_IDA_,Dr. Bhim Singh (2024-30) (NaN-NaN),BHIM SINGH (2024-30) (NAN-NAN),MP_RAJYA_SABHA_BHIM_SINGH__2024_30___NAN_NAN_,WORK_HASH_9670472019613782384,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6357,6356,Normal/Others,WS/MP162/2025-2026/177853-Street lights,Tamil Nadu,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),"Installation of high mast light at Navalur Panchayat Arunthiyar Kalani, Mangalore Panchayat Union, Cuddalore District",Shri S. Kalyanasundaram (2022-28) (NaN-NaN),Elected MP,Images,2025-07-24,448987.0,2025-07-24,448987.0,448987.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),IDA_CUDDALORE_DISTRICT_COLLECTOR_CUDDALORE_IDA_,Shri S. Kalyanasundaram (2022-28) (NaN-NaN),S. KALYANASUNDARAM (2022-28) (NAN-NAN),MP_RAJYA_SABHA_S__KALYANASUNDARAM__2022_28___NAN_NAN_,WORK_HASH_15743972401893196032,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6358,6357,Normal/Others,WS/MP015/2025-2026/218552-Lighting of public spaces,Tamil Nadu,RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),Supply and Installation of Solar Lights at Kottaimedu Village in Near Kamuthi-Mudukulathur road junction in Narayanapuram Panchyat. Kamuthi Block,Shri R. Dharmar (2022-28) (NaN-NaN),Elected MP,Images,2025-07-24,474950.0,2025-07-24,474950.0,474950.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),IDA_RAMANATHAPURAM_DISTRICT_COLLECTOR_RAMANATHAPURAM_IDA_,Shri R. Dharmar (2022-28) (NaN-NaN),R. DHARMAR (2022-28) (NAN-NAN),MP_RAJYA_SABHA_R__DHARMAR__2022_28___NAN_NAN_,WORK_HASH_134921728648580350,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6359,6358,Normal/Others,WS/MP162/2025-2026/177854-Street lights,Tamil Nadu,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),"Construction of high mast light near the bus stand on BC Street, Navalur Panchayat, Mangalore Panchayat Union, Cuddalore District",Shri S. Kalyanasundaram (2022-28) (NaN-NaN),Elected MP,Images,2025-07-24,449344.0,2025-07-24,449344.0,449344.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),IDA_CUDDALORE_DISTRICT_COLLECTOR_CUDDALORE_IDA_,Shri S. Kalyanasundaram (2022-28) (NaN-NaN),S. KALYANASUNDARAM (2022-28) (NAN-NAN),MP_RAJYA_SABHA_S__KALYANASUNDARAM__2022_28___NAN_NAN_,WORK_HASH_1297656134805473673,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6360,6359,Normal/Others,WS/MP162/2025-2026/177855-Street lights,Tamil Nadu,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),"Construction of high mast light on Konar Road, Athanur Panchayat, Mangalore Panchayat Union, Cuddalore District",Shri S. Kalyanasundaram (2022-28) (NaN-NaN),Elected MP,Images,2025-07-24,448868.0,2025-07-24,448868.0,448868.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),IDA_CUDDALORE_DISTRICT_COLLECTOR_CUDDALORE_IDA_,Shri S. Kalyanasundaram (2022-28) (NaN-NaN),S. KALYANASUNDARAM (2022-28) (NAN-NAN),MP_RAJYA_SABHA_S__KALYANASUNDARAM__2022_28___NAN_NAN_,WORK_HASH_90846990984179957,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6361,6360,Normal/Others,WS/MP007/2024-2025/133443-Construction of community centers and community halls,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),"Construction of community halls for Social work Momi , Karharbari  Chaurasi Panchayat Near Yogitandh Giridih",Smt. Mahua Maji (2022-28) (NaN-NaN),Elected MP,,2025-11-03,1149644.0,2025-11-03,1149644.0,1149644.0,Normal/Others,OTHER_WORKS,Jharkhand,JHARKHAND,STATE_JHARKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,GIRIDIH(Deputy Commissioner Giridh_IDA),GIRIDIH(DEPUTY COMMISSIONER GIRIDH_IDA),IDA_GIRIDIH_DEPUTY_COMMISSIONER_GIRIDH_IDA_,Smt. Mahua Maji (2022-28) (NaN-NaN),SMT. MAHUA MAJI (2022-28) (NAN-NAN),MP_RAJYA_SABHA_SMT__MAHUA_MAJI__2022_28___NAN_NAN_,WORK_HASH_1682797131996941686,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6362,6361,Normal/Others,WS/MP162/2025-2026/177857-Street lights,Tamil Nadu,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),"Construction of high mast light on Chettiyar Road, Melaadanur Panchayat, Mangalore Panchayat Union, Cuddalore District",Shri S. Kalyanasundaram (2022-28) (NaN-NaN),Elected MP,Images,2025-07-24,449344.0,2025-07-24,449344.0,449344.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),IDA_CUDDALORE_DISTRICT_COLLECTOR_CUDDALORE_IDA_,Shri S. Kalyanasundaram (2022-28) (NaN-NaN),S. KALYANASUNDARAM (2022-28) (NAN-NAN),MP_RAJYA_SABHA_S__KALYANASUNDARAM__2022_28___NAN_NAN_,WORK_HASH_51224805771084318,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6363,6362,Normal/Others,WS/MP18285/2025-2026/205726-Construction of rooms and halls in school and colleges,Rajasthan,PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA),Government Primary School Ninama Fala Classroom One,Shri Chunnilal Garasiya (2024-30) (NaN-NaN),Elected MP,Images,2025-11-28,999875.0,2025-11-28,999875.0,999875.0,Normal/Others,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA),PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA),IDA_PRATAPGARH_DISTRICT_COLLECTOR_PRATAPGARH_IDA_,Shri Chunnilal Garasiya (2024-30) (NaN-NaN),CHUNNILAL GARASIYA (2024-30) (NAN-NAN),MP_RAJYA_SABHA_CHUNNILAL_GARASIYA__2024_30___NAN_NAN_,WORK_HASH_11985689874166135709,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6364,6363,Normal/Others,"WS/MP18412/2025-2026/152546-Purchase of ambulances (Four, three and two wheelers)",Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),"Providing one Mahindra Bolero Neo Ambulance at the disposal of Pioneer Youth Club at Amtila, Borgul, Kadamtala, North Tripura",Shri Rajib Bhattacharjee (2024-28) (NaN-NaN),Elected MP,Images,2026-07-28,1338787.0,2026-07-28,1338787.0,1338787.0,Normal/Others,OTHER_WORKS,Tripura,TRIPURA,STATE_TRIPURA,Elected MP,ELECTED MP,NOM_ELECTED_MP,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),WEST TRIPURA(DISTRICT MAGISTRATE WEST TRIPURA_IDA),IDA_WEST_TRIPURA_DISTRICT_MAGISTRATE_WEST_TRIPURA_IDA_,Shri Rajib Bhattacharjee (2024-28) (NaN-NaN),RAJIB BHATTACHARJEE (2024-28) (NAN-NAN),MP_RAJYA_SABHA_RAJIB_BHATTACHARJEE__2024_28___NAN_NAN_,WORK_HASH_17832268522251945317,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6365,6364,Normal/Others,"WS/MP163/2024-2025/136104-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),"Providing Bituminous Macadam road  at Main Road East Side in Nethaji Nagar, Arumbanur Village, Madurai District.",Shri R. Girirajan (2022-28) (NaN-NaN),Elected MP,,2025-07-24,996781.0,2025-07-24,996781.0,996781.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),MADURAI(DISTRICT COLLECTOR MADURAI_IDA),IDA_MADURAI_DISTRICT_COLLECTOR_MADURAI_IDA_,Shri R. Girirajan (2022-28) (NaN-NaN),R. GIRIRAJAN (2022-28) (NAN-NAN),MP_RAJYA_SABHA_R__GIRIRAJAN__2022_28___NAN_NAN_,WORK_HASH_16643033986795061049,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6366,6365,Normal/Others,"WS/MP163/2024-2025/136103-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),"Providing Bituminous Macadam road at 1 st street East side in  Nethaji Nagar, Arumbanur Village, Madurai District.",Shri R. Girirajan (2022-28) (NaN-NaN),Elected MP,,2025-07-25,996307.0,2025-07-25,996307.0,996307.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),MADURAI(DISTRICT COLLECTOR MADURAI_IDA),IDA_MADURAI_DISTRICT_COLLECTOR_MADURAI_IDA_,Shri R. Girirajan (2022-28) (NaN-NaN),R. GIRIRAJAN (2022-28) (NAN-NAN),MP_RAJYA_SABHA_R__GIRIRAJAN__2022_28___NAN_NAN_,WORK_HASH_13215578325785135627,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6367,6366,Normal/Others,"WS/MP163/2024-2025/136108-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),"Providing Bituminous Macadam road at Main Road West side in Nethaji Nagar, Arumbanur Village, Madurai District.",Shri R. Girirajan (2022-28) (NaN-NaN),Elected MP,,2025-07-25,996543.0,2025-07-25,996543.0,996543.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),MADURAI(DISTRICT COLLECTOR MADURAI_IDA),IDA_MADURAI_DISTRICT_COLLECTOR_MADURAI_IDA_,Shri R. Girirajan (2022-28) (NaN-NaN),R. GIRIRAJAN (2022-28) (NAN-NAN),MP_RAJYA_SABHA_R__GIRIRAJAN__2022_28___NAN_NAN_,WORK_HASH_1214686606510161394,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6368,6367,Normal/Others,"WS/MP163/2024-2025/136107-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),"Providing Bituminous Macadam road at 3rd street in  Nethaji Nagar, Arumbanur Village, Madurai District.",Shri R. Girirajan (2022-28) (NaN-NaN),Elected MP,,2025-07-25,996708.0,2025-07-25,996708.0,996708.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),MADURAI(DISTRICT COLLECTOR MADURAI_IDA),IDA_MADURAI_DISTRICT_COLLECTOR_MADURAI_IDA_,Shri R. Girirajan (2022-28) (NaN-NaN),R. GIRIRAJAN (2022-28) (NAN-NAN),MP_RAJYA_SABHA_R__GIRIRAJAN__2022_28___NAN_NAN_,WORK_HASH_7921834905884372794,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,6369,6368,Normal/Others,"WS/MP163/2024-2025/136112-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),"Providing Bituminous Macadam road at 1st street West side in Nethaji nagar, Arumbanur Village, Madurai District.",Shri R. Girirajan (2022-28) (NaN-NaN),Elected MP,,2025-07-25,996895.0,2025-07-25,996895.0,996895.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),MADURAI(DISTRICT COLLECTOR MADURAI_IDA),IDA_MADURAI_DISTRICT_COLLECTOR_MADURAI_IDA_,Shri R. Girirajan (2022-28) (NaN-NaN),R. GIRIRAJAN (2022-28) (NAN-NAN),MP_RAJYA_SABHA_R__GIRIRAJAN__2022_28___NAN_NAN_,WORK_HASH_1935977719098473541,UNKNOWN_FY
