sr_no,state,work_description,work_id,ida_agency,mp_name,electednominated,expenditure_amount,vendor_name,work_status,expenditure_amount
15461,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2025-2026/190033,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,623262.0,Jitendra Kumar Yadav,Payment Success,623262.0
15462,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP182/2023-2024/15726,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,1606187.0,Jitendra Kumar Yadav,Payment Success,1606187.0
15463,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2025-2026/190032,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,1363104.0,Jitendra Kumar Yadav,Payment Success,1363104.0
15464,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2025-2026/190033,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,1288796.0,Jitendra Kumar Yadav,Payment Success,1288796.0
15465,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2025-2026/190032,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,2439567.0,Jitendra Kumar Yadav,Payment Success,2439567.0
15466,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2025-2026/190031,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,665476.0,Jitendra Kumar Yadav,Payment Success,665476.0
15467,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP182/2024-2025/139564,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,1895022.0,Jitendra Kumar Yadav,Payment Success,1895022.0
15468,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP182/2023-2024/15726,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,1770135.0,Jitendra Kumar Yadav,Payment Success,1770135.0
15469,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2023-2024/15727,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,124608.0,Jitendra Kumar Yadav,Payment Success,124608.0
15470,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2023-2024/15727,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,297529.0,Jitendra Kumar Yadav,Payment Success,297529.0
15471,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2025-2026/190031,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,118616.0,Jitendra Kumar Yadav,Payment Success,118616.0
15472,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138352,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15473,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156287,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15474,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138707,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15475,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138891,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15476,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138896,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15477,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156288,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15478,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156296,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15479,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156290,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15480,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156297,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15481,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156286,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15482,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156285,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15483,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156281,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15484,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138520,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15485,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138359,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15486,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138524,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15487,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138708,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15488,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138376,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15489,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138526,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15490,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138371,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15491,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138364,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15492,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138384,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15493,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138893,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15494,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138898,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15495,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138521,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15496,Rajasthan,Installing hand pumps,WS/MP146/2024-2025/138523,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Mukul Wasnik (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15497,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156289,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15498,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156292,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15499,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156291,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15500,Rajasthan,Installing hand pumps,WS/MP148/2024-2025/156294,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,106993.0,Pushpa Sharma Contractor,Payment Success,106993.0
15501,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18331/2024-2025/153529,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),Tejveer Singh (2024-30) (2024-2030),Elected MP,86919.0,Ishaan Enterprises,Payment Success,86919.0
15502,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18331/2025-2026/248971,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),Tejveer Singh (2024-30) (2024-2030),Elected MP,649000.0,Ishaan Enterprises,Payment Success,649000.0
15503,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18331/2024-2025/153529,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),Tejveer Singh (2024-30) (2024-2030),Elected MP,247800.0,Ishaan Enterprises,Payment Success,247800.0
15504,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18331/2025-2026/248971,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),Tejveer Singh (2024-30) (2024-2030),Elected MP,229463.0,Ishaan Enterprises,Payment Success,229463.0
15505,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP889/2024-2025/162264,PATAN(DISTRICT COLLECTOR PATAN_IDA),Babubhai Jesangbhai Desai (2023-29) (2023-2029),Elected MP,499991.0,Malsund Gram Panchayat,Payment Success,499991.0
15506,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP889/2024-2025/162263,PATAN(DISTRICT COLLECTOR PATAN_IDA),Babubhai Jesangbhai Desai (2023-29) (2023-2029),Elected MP,499907.0,Nana Gram Panchayat,Payment Success,499907.0
15507,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP889/2024-2025/162262,PATAN(DISTRICT COLLECTOR PATAN_IDA),Babubhai Jesangbhai Desai (2023-29) (2023-2029),Elected MP,499957.0,Bhalana Gram Panchayat,Payment Success,499957.0
15508,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP889/2024-2025/162256,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Babubhai Jesangbhai Desai (2023-29) (2023-2029),Elected MP,500000.0,Gram Panchyat Amrutpur,Payment Success,500000.0
15509,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121963,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,835430.0,Aspi Associate Opc Pvt Ltd,Payment Success,835430.0
15510,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121962,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,835430.0,Aspi Associate Opc Pvt Ltd,Payment Success,835430.0
15511,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121962,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,230100.0,Aspi Associate Opc Pvt Ltd,Payment Success,230100.0
15512,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121962,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,146910.0,Aspi Associate Opc Pvt Ltd,Payment Success,146910.0
15513,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121960,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,230100.0,Aspi Associate Opc Pvt Ltd,Payment Success,230100.0
15514,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121960,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,146910.0,Aspi Associate Opc Pvt Ltd,Payment Success,146910.0
15515,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121963,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,230100.0,Aspi Associate Opc Pvt Ltd,Payment Success,230100.0
15516,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121963,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,146910.0,Aspi Associate Opc Pvt Ltd,Payment Success,146910.0
15517,Uttar Pradesh,Setting up public non-conventional energy plants,WS/MP019/2023-2024/121960,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,835430.0,Aspi Associate Opc Pvt Ltd,Payment Success,835430.0
15518,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP044/2025-2026/255023,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Akhilesh Prasad Singh (2024-30) (2024-2030),Elected MP,1494523.0,Rambihari Singh,Payment Success,1494523.0
15519,Andhra Pradesh,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",WS/MP032/2023-2024/68119,Visakhapatnam(DISTRICT COLLECTOR VISAKHAPATNAM_IDA),S Niranjan Reddy (2022-28) (2022-2028),Elected MP,1473991.0,Kunisetty Kashi Viswanatha Reddy,Payment Success,1473991.0
15520,Uttar Pradesh,Construction of community centers and community halls,WS/MP180/2023-2024/68392,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),K. Laxman (2022-28) (2022-2028),Elected MP,1614439.0,Rajiv Singh,Payment Success,1614439.0
15521,Uttar Pradesh,Construction of community centers and community halls,WS/MP180/2023-2024/68392,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),K. Laxman (2022-28) (2022-2028),Elected MP,1354378.0,Rajiv Singh,Payment Success,1354378.0
15522,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18332/2024-2025/138815,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),Dharmshila Gupta (2024-30) (2024-2030),Elected MP,1394469.0,Amrendra Kumar Thakur,Payment Success,1394469.0
15523,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18332/2024-2025/138816,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),Dharmshila Gupta (2024-30) (2024-2030),Elected MP,1394793.0,Amrendra Kumar Thakur,Payment Success,1394793.0
15524,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18295/2024-2025/174514,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Sonia Gandhi (2024-30) (2024-2030),Elected MP,496600.0,Vijay And Company,Payment Success,496600.0
15525,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18295/2024-2025/174513,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Sonia Gandhi (2024-30) (2024-2030),Elected MP,499100.0,Vijay And Company,Payment Success,499100.0
15526,Rajasthan,Construction of bus-sheds or bus-stops,WS/MP18298/2025-2026/184914,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,494787.0,Vijay And Company,Payment Success,494787.0
15527,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP148/2024-2025/137160,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,249000.0,Vijay And Company,Payment Success,249000.0
15528,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP148/2024-2025/137160,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,750000.0,Vijay And Company,Payment Success,750000.0
15529,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18295/2024-2025/174513,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Sonia Gandhi (2024-30) (2024-2030),Elected MP,500000.0,Vijay And Company,Payment Success,500000.0
15530,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18295/2024-2025/174514,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Sonia Gandhi (2024-30) (2024-2030),Elected MP,500000.0,Vijay And Company,Payment Success,500000.0
15531,Rajasthan,Construction of buildings for community cultural activities,WS/MP18298/2026-2027/257827,Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,249964.0,Vijay And Company,Payment Success,249964.0
15532,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18295/2025-2026/193112,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),Sonia Gandhi (2024-30) (2024-2030),Elected MP,609275.0,Vijay And Company,Payment Success,609275.0
15533,Rajasthan,Construction of bus-sheds or bus-stops,WS/MP18298/2025-2026/184915,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,187274.0,Vijay And Company,Payment Success,187274.0
15534,Rajasthan,Installing tube-wells and borewells,WS/MP18295/2024-2025/165468,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),Sonia Gandhi (2024-30) (2024-2030),Elected MP,111327.0,Vijay And Company,Payment Success,111327.0
15535,Rajasthan,Installing tube-wells and borewells,WS/MP148/2024-2025/137158,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),Randeep Singh Surjewala (2022-28) (2022-2028),Elected MP,101644.0,Vijay And Company,Payment Success,101644.0
